date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2020-01-02,0.5,1.0,0.0015,14.0,10.943177515002363,0.09138113666063324,0.49999823648218433,0.0999996562371267
2020-02-03,0.2917183631391609,0.5834367262783218,0.0008751550894174827,12.0,10.647893385337234,0.09391529045332647,0.5000030615209108,0.10000062869547678
2020-03-02,0.2569251478115206,0.5138502956230412,0.0007707754434345618,13.0,10.743296529951033,0.09308129932112727,0.5002488236921037,0.1000505531245622
2020-04-01,0.32153981970496226,0.6430796394099245,0.0009646194591148868,11.0,10.582205152952165,0.0944982624647969,0.4998425831301263,0.09996855387250518
2020-05-06,0.39355997782698854,0.7871199556539771,0.0011806799334809657,11.0,10.132218819914296,0.09869506549094234,0.5005617762738321,0.10011419737418084
2020-06-01,0.26715171397808957,0.5343034279561791,0.0008014551419342687,12.0,11.11738106589152,0.08994924200880655,0.4999970346662917,0.09999941885416314
2020-07-01,0.34081475863495525,0.6816295172699105,0.0010224442759048658,13.0,10.974948577633109,0.09111660003929269,0.5004365393763864,0.10010284901313783
2020-08-03,0.4533713137960926,0.9067426275921852,0.0013601139413882777,12.0,10.494882410811547,0.09528453591531683,0.5000094182952701,0.10000196412546489
2020-09-01,0.453329874238079,0.906659748476158,0.0013599896227142372,13.0,10.864989962513249,0.09203874126439447,0.5001738154349366,0.10003707753850721
2020-10-09,0.3500147661736223,0.7000295323472446,0.001050044298520867,11.0,10.285234775501001,0.097226754841023,0.500152145807014,0.1000311981182014
2020-11-02,0.31483932448641866,0.6296786489728373,0.000944517973459256,12.0,10.075798450062814,0.0992477176827377,0.5005422220236345,0.10011279726953068
2020-12-01,0.22588958809889564,0.4517791761977913,0.0006776687642966869,12.0,10.305421842121687,0.09703629946642917,0.4999484017663879,0.0999897339947356
2021-01-04,0.21914573826216888,0.43829147652433775,0.0006574372147865067,14.0,10.83967037395057,0.0922537277889148,0.49999962548043275,0.09999996383909394
2021-02-01,0.2884213852491624,0.5768427704983248,0.0008652641557474872,14.0,10.797433795985969,0.09261459888476073,0.5000068821577982,0.10000224218965335
2021-03-01,0.3234996987782035,0.646999397556407,0.0009704990963346105,12.0,11.054229480332513,0.09046311204043503,0.5000021180588876,0.10000053239031305
2021-04-01,0.5534675039223536,1.106935007844707,0.0016604025117670606,11.0,10.130206795414423,0.09871466794267848,0.4999967355873581,0.09999954083200673
2021-05-06,0.5998829659057563,1.1997659318115126,0.0017996488977172688,12.0,11.233281546544992,0.08902118190989071,0.5004418675356748,0.10009541432036957
2021-06-01,0.36720620751984145,0.7344124150396829,0.0011016186225595243,14.0,10.841302403175094,0.09223984008666061,0.5000015438583403,0.10000062020575236
2021-07-01,0.45983602405256124,0.9196720481051225,0.0013795080721576837,13.0,10.709035380898586,0.09337909199400654,0.5000201091880139,0.10000439734921496
2021-08-02,0.7011032926214307,1.4022065852428613,0.002103309877864292,11.0,10.279022274805804,0.09728551736394526,0.5005147421781484,0.10010624551818174
2021-09-01,0.6155214823265529,1.2310429646531058,0.0018465644469796588,13.0,11.272507242817397,0.08871140895803627,0.498954901312054,0.09979145655781857
2021-10-08,0.4972848751787594,0.9945697503575188,0.0014918546255362783,12.0,11.278347297135662,0.0886654731987166,0.5006295795340737,0.10012818164570929
2021-11-01,0.4792912657236051,0.9585825314472102,0.0014378737971708154,13.0,11.0367366165265,0.09060649309168,0.5000207376302912,0.10000431293028665
2021-12-01,0.5027584739653965,1.005516947930793,0.0015082754218961895,12.0,10.988476788467853,0.09100442392975489,0.5000293560731951,0.10000640170139287
