experiment,fold,selection,encoder_sha256,n_periods,n_valid,score_std,score_spread,spar_thresh,spread_below_thresh,pi_support,pi_pr,cap_budget,fill_periods,cap_sum,book_n,book_pr
full_nocost,f2_2020_2021,sparsemax,fc9956122d307030,24,118.75,0.07216007787724228,0.1291541178013502,0.008421517643958083,0.0,21.958333333333332,14.478340190294583,1.266229306658109,0.041666666666666664,1.2697321841490823,14.458333333333334,11.464997440980005
full_quad,f2_2020_2021,sparsemax,aab34231557fdddc,24,118.75,0.11018386122034711,0.16576316795773685,0.008421517643958083,0.0,12.75,8.19699304919836,0.7099427270392576,0.9583333333333334,1.0015212676717056,12.833333333333334,10.80458696636176
