epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.5298739545445406,0.997961540713565,0.026581449325743862,0.17561786899783913,0.012780869274999137,0.17398000905336455,-0.2176588106561791,0.9999999837441877,0.036950272423299874,0.2814966535026377,0.0035170677054504104,0.25944979539649055,119.44666147232056,1.3705854415893555
1,-0.5759700154601276,0.9705302551502489,-0.05305733262980712,0.2986702440121702,0.0034257488454983546,0.13915955866082708,-0.32187130031260575,0.9999999403953552,0.03732536885548721,0.2819932739843022,0.0035312714542008257,0.24966616031121125,43.158084869384766,1.437870740890503
2,-0.6411974207064464,0.7209518058154419,-0.03574601012168324,0.28553393258507015,0.0038714929819746897,0.11886788738308517,-0.41688239168037067,1.0000000650232488,0.03723715990781784,0.2816186100244522,0.0035466447853567925,0.23990487984635614,41.294825315475464,1.38045334815979
3,-0.6786167471534537,0.41612693257914246,-0.005284337565046913,0.25503979290600953,0.007530988178941073,0.10351756738342402,-0.47355621782216156,0.9999999295581471,0.036969096484509384,0.28153804621913214,0.0035173617070540786,0.23389986157417297,58.589993953704834,1.453606128692627
4,-0.6713087322289935,0.3522133567861018,-0.006641832812163154,0.18726265596808822,0.01358614290374836,0.06866610250684596,-0.4411433014002713,0.9999999458139593,0.03754640370607376,0.28203407200899994,0.003544912017373876,0.23799401657147842,88.08961176872253,1.3792929649353027
5,-0.6725403591563911,0.24424577817207074,-0.006989520121337348,0.21812241666644583,0.010194892335668889,0.06943712066432448,-0.4867266904224049,0.9999998049302534,0.037358270450071854,0.28112299198454077,0.0036631746281107717,0.23291025988080286,60.683998823165894,1.5121946334838867
6,-0.699219515955943,0.1465847760097671,-0.008939784260125446,0.17419436130004415,0.012253550496236741,0.03514747802196568,-0.5270146863027052,0.99999938769774,0.037135662510991096,0.28150190819393506,0.0035196310226720843,0.22870471836491066,66.45265650749207,1.3130979537963867
7,-0.6846719591359374,0.15977644726975274,0.012308793454359904,0.16226322421420167,0.011643078622944966,0.05259392941583886,-0.5407836139202118,0.9999995665116743,0.03759245913137089,0.28199763189662586,0.003556891757232899,0.22806976396929135,62.924800634384155,1.461911916732788
8,-0.6956339453894446,0.16208743241452078,-0.029998226613801627,0.2028894482948284,0.015910366974870555,0.034002212205020185,-0.5001238123937086,0.9999993985349481,0.03765378960154273,0.2818544818596406,0.003581399923529137,0.2321499748663469,70.8417809009552,1.434248447418213
9,-0.6989412785344223,0.15368154582403998,0.026661589553309533,0.19162771219515617,0.012874718913666278,0.0808241895918969,-0.5263531018387188,0.9999954483725808,0.03751871396194805,0.2819018540057269,0.0035372281616384334,0.22937110201878982,56.30057144165039,1.4547054767608643
