date,ret_net,ret_gross,bench
2022-01-05,-0.017783466947880903,-0.016283466947880902,-0.010095052726489362
2022-01-06,-0.009213121222192108,-0.009213121222192108,-0.010247980318974226
2022-01-07,-0.0035182599861477495,-0.0035182599861477495,0.0008586344891088338
2022-01-10,0.0021451536238324955,0.0021451536238324955,0.004494927793682546
2022-01-11,-0.012927181177495164,-0.012927181177495164,-0.009552264490683582
2022-01-12,0.012850742639184981,0.012850742639184981,0.009964038527454422
2022-01-13,-0.018833797644313525,-0.018833797644313525,-0.016439646310976275
2022-01-14,-0.008329868327437194,-0.008329868327437194,-0.008222422407463847
2022-01-17,0.010586454966015756,0.010586454966015756,0.008577702855442348
2022-01-18,0.012152593092800756,0.012152593092800756,0.009664008978544247
2022-01-19,-0.010172107644173683,-0.010172107644173683,-0.00684945395171177
2022-01-20,0.0035399680225774222,0.0035399680225774222,0.009022444750399039
2022-01-21,-0.014769781948999779,-0.014769781948999779,-0.009162395899698916
2022-01-24,0.0034664229926078833,0.0034664229926078833,0.0015532563228422003
2022-01-25,-0.02791913676553924,-0.02791913676553924,-0.022622213036657346
2022-01-26,0.008272319744036997,0.008272319744036997,0.007237395299482863
2022-01-27,-0.024943592683107647,-0.024943592683107647,-0.01961551390847327
2022-01-28,-0.01280801333663161,-0.01280801333663161,-0.012144155801567469
2022-02-07,0.01645851994353611,0.01645851994353611,0.01540784684248031
2022-02-08,-0.0068625775395986955,-0.006261911742273836,-0.00546320864426908
2022-02-09,0.0118947268610857,0.0118947268610857,0.009392521814212351
2022-02-10,-0.0019351812905912503,-0.0019351812905912503,-0.0026221496799407884
2022-02-11,-0.012142918650744664,-0.012142918650744664,-0.008290590507800566
2022-02-14,-0.011608790557393648,-0.011608790557393648,-0.010802701519689095
2022-02-15,0.016568402651361704,0.016568402651361704,0.010636647794692866
2022-02-16,0.0028470315636651726,0.0028470315636651726,0.003888348140068665
2022-02-17,0.005993658621448721,0.005993658621448721,0.0024200142689805304
2022-02-18,0.005440286347985995,0.005440286347985995,0.0047677929986897905
2022-02-21,-0.002086072976688948,-0.002086072976688948,-0.0036381083926126934
2022-02-22,-0.011502114198804274,-0.011502114198804274,-0.012981726896759138
2022-02-23,0.015127627594580292,0.015127627594580292,0.01068914905267615
2022-02-24,-0.019639331371456688,-0.019639331371456688,-0.020273990322182578
2022-02-25,0.01271081718793838,0.01271081718793838,0.009737843806935098
2022-02-28,0.00400637620943522,0.00400637620943522,0.0017976025712198584
2022-03-01,0.0066821141112940454,0.0066821141112940454,0.008302758622179773
2022-03-02,-0.008127864245709982,-0.0077691611543180186,-0.008893569437681714
2022-03-03,-0.006784864662977873,-0.006784864662977873,-0.005890970138540341
2022-03-04,-0.011462113071836472,-0.011462113071836472,-0.012127132613179437
2022-03-07,-0.02631313059973555,-0.02631313059973555,-0.03194814481826358
2022-03-08,-0.02367159634208059,-0.02367159634208059,-0.020076031912956815
2022-03-09,-0.010722728437590659,-0.010722728437590659,-0.009153838417157889
2022-03-10,0.017458892297917302,0.017458892297917302,0.01573252527839486
2022-03-11,0.0006049113836585291,0.0006049113836585291,0.0031877051760684783
2022-03-14,-0.030461191003835493,-0.030461191003835493,-0.030596385941814686
2022-03-15,-0.04581498582156844,-0.04581498582156844,-0.04573815146205973
2022-03-16,0.04351808194459113,0.04351808194459113,0.04324225139138105
2022-03-17,0.01779794736242754,0.01779794736242754,0.019637393977643747
2022-03-18,0.00783153618971633,0.00783153618971633,0.006655999548433877
2022-03-21,0.0009574558195470188,0.0009574558195470188,-0.0016774413718910752
2022-03-22,-0.0017956537765980662,-0.0017956537765980662,-0.000810308969126261
