experiment,fold,date,selection,n_valid,n_max,score_std,score_spread,spar_thresh,pi_support,pi_pr,cap_budget,deficit,cap_sum,cap_at_max,book_n,book_pr
lstm_softmax,f1_2018_2019,2018-01-02,softmax,113,155,0.00040229360026526617,0.001040309508932771,0.008849557522123894,113,112.99996886071875,11.29814338684082,0.0,11.298143558204174,57,113.0,66.81656417090318
lstm_softmax,f1_2018_2019,2018-02-01,softmax,116,155,0.00042245079257635806,0.0010559576310634868,0.008620689655172414,116,115.99998684549844,11.598018646240234,0.0,11.598017558455467,57,116.0,85.49602787319424
lstm_softmax,f1_2018_2019,2018-03-01,softmax,116,155,0.0005442209211044623,0.0008536188899346724,0.008620689655172414,116,115.99994379449127,11.597406387329102,0.0,11.597405910491943,51,117.0,87.37712515981964
lstm_softmax,f1_2018_2019,2018-04-02,softmax,116,155,0.0005410313533048124,0.0014189764965678855,0.008620689655172414,116,115.99995695595426,11.597518920898438,0.0,11.597517885267735,64,118.0,93.0409400200721
lstm_softmax,f1_2018_2019,2018-05-02,softmax,116,155,0.0006029113527582717,0.0013084458408010161,0.008620689655172414,116,115.99993772990872,11.597139358520508,0.0,11.597137331962585,61,118.0,93.92701527219847
lstm_softmax,f1_2018_2019,2018-06-01,softmax,115,155,0.00044768546274184475,0.0009750762549431426,0.008695652173913044,115,114.99997479439644,11.49787712097168,0.0,11.497875533998013,59,119.0,98.21608008744322
lstm_softmax,f1_2018_2019,2018-07-02,softmax,116,155,0.0005753224431349318,0.0011414496071540333,0.008620689655172414,116,115.99993717066572,11.5972318649292,0.0,11.597230643033981,57,119.0,99.94725025601356
lstm_softmax,f1_2018_2019,2018-08-01,softmax,117,155,0.0006030615574111009,0.0010773574408048238,0.008547008547008548,117,116.99997180669624,11.697043418884277,0.0,11.697042144834995,59,120.0,92.42195459460581
lstm_softmax,f1_2018_2019,2018-09-03,softmax,118,155,0.0006170804102049997,0.0012438358616683695,0.00847457627118644,118,117.99996691204672,11.797032356262207,0.0,11.797031290829182,55,121.0,94.42193875904731
lstm_softmax,f1_2018_2019,2018-10-08,softmax,117,155,0.0003722053972561933,0.0008240166940113418,0.008547008547008548,117,116.9999685226931,11.698188781738281,0.0,11.698187597095966,58,122.0,98.01261130640461
lstm_softmax,f1_2018_2019,2018-11-01,softmax,117,155,0.0005738106219886365,0.0015032303292686357,0.008547008547008548,117,116.99996777640958,11.697244644165039,0.0,11.697242580354214,55,121.0,95.82148851170018
lstm_softmax,f1_2018_2019,2018-12-03,softmax,117,155,0.0004022428287107268,0.0008325474316843301,0.008547008547008548,117,116.99997081325593,11.698054313659668,0.0,11.698052354156971,61,119.0,89.4482471635273
lstm_softmax,f1_2018_2019,2019-01-02,softmax,115,155,0.0004404630607329369,0.0012170917921416136,0.008695652173913044,115,114.9999643936652,11.498005867004395,0.0,11.498005121946335,57,120.0,95.09721741029328
lstm_softmax,f1_2018_2019,2019-02-01,softmax,117,155,0.0005878872192646596,0.0010678870105940816,0.008547008547008548,117,116.9999575754982,11.697149276733398,0.0,11.697147957980633,53,121.0,97.20329132812432
lstm_softmax,f1_2018_2019,2019-03-01,softmax,117,155,0.0005425238558356864,0.0013113935979513023,0.008547008547008548,117,116.9999638050942,11.697463989257812,0.0,11.697462275624275,60,122.0,95.82806970029228
lstm_softmax,f1_2018_2019,2019-04-01,softmax,116,155,0.0004929898650319855,0.0009860913610439106,0.008620689655172414,116,115.99995666868828,11.59761905670166,0.0,11.597617417573929,57,121.0,93.38792619848995
lstm_softmax,f1_2018_2019,2019-05-06,softmax,116,155,0.00046858749215621375,0.0010318843294577352,0.008620689655172414,116,115.9999848857524,11.597831726074219,0.0,11.597830966114998,60,121.0,89.97218008737546
lstm_softmax,f1_2018_2019,2019-06-03,softmax,117,155,0.0004771791015575602,0.0010201976292281067,0.008547008547008548,117,116.99996506182428,11.697721481323242,0.0,11.697720058262348,56,120.0,87.59134803070354
lstm_softmax,f1_2018_2019,2019-07-01,softmax,115,155,0.0006244192837976958,0.001331800833830367,0.008695652173913044,115,114.99994100798753,11.496962547302246,0.0,11.496961362659931,59,121.0,89.30562821962627
lstm_softmax,f1_2018_2019,2019-08-01,softmax,119,155,0.0005156494864185463,0.001195417918624873,0.008403361344537815,119,118.99996567653682,11.897590637207031,0.0,11.89758900552988,54,125.0,94.55292761178856
lstm_softmax,f1_2018_2019,2019-09-02,softmax,120,155,0.000537352591889386,0.0012204987579025328,0.008333333333333333,120,119.99997024876966,11.997421264648438,0.0,11.997421868145466,58,125.0,98.3427295196356
lstm_softmax,f1_2018_2019,2019-10-08,softmax,117,155,0.0005148626877990304,0.0012300920943355458,0.008547008547008548,117,116.99994543400194,11.69753646850586,0.0,11.697534248232841,57,125.0,98.9732512525047
lstm_softmax,f1_2018_2019,2019-11-01,softmax,117,155,0.0004806614655121999,0.0010315731693154727,0.008547008547008548,117,116.99996532525252,11.697669982910156,0.0,11.697667866945267,58,123.0,98.70560107759594
lstm_softmax,f1_2018_2019,2019-12-02,softmax,118,155,0.0004985864760435698,0.0011026427994277012,0.00847457627118644,118,117.99995306824505,11.797645568847656,0.0,11.797644436359406,60,125.0,97.31195174458199
