epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.3181375648197998,-0.3181375648197998,-1.040927605195479,-1.040927605195479,4.736741304397583,0.16345930099487305
1,-0.4743596638541624,-0.4743596638541624,-1.0110242095860569,-1.0110242095860569,4.638970613479614,0.19907236099243164
2,-0.6097454257444086,-0.6097454257444086,-0.9970822551033713,-0.9970822551033713,8.444254875183105,0.19151091575622559
3,-0.6200596961720162,-0.6200596961720162,-0.9889567548578436,-0.9889567548578436,5.692602872848511,0.15909600257873535
4,-0.6304253828094666,-0.6304253828094666,-0.9920080791820179,-0.9920080791820179,5.651911973953247,0.21250653266906738
5,-0.6339511398719736,-0.6339511398719736,-0.9957203648307107,-0.9957203648307107,5.315300464630127,0.18165850639343262
6,-0.6408502417784857,-0.6408502417784857,-0.9958920587192882,-0.9958920587192882,4.516655921936035,0.2659013271331787
