date,ret_net,ret_gross,bench
2022-01-05,-0.004251362683359154,-0.0027513626833591534,-0.010095052726489362
2022-01-06,-0.01173786416194583,-0.01173786416194583,-0.010247980318974226
2022-01-07,0.00601762772985402,0.00601762772985402,0.0008586344891088338
2022-01-10,0.009124093009324138,0.009124093009324138,0.004494927793682546
2022-01-11,-0.005987605428864523,-0.005987605428864523,-0.009552264490683582
2022-01-12,-0.0032799287289642116,-0.0032799287289642116,0.009964038527454422
2022-01-13,-0.015435511081861593,-0.015435511081861593,-0.016439646310976275
2022-01-14,-0.008219777147155964,-0.008219777147155964,-0.008222422407463847
2022-01-17,0.0062004946413954775,0.0062004946413954775,0.008577702855442348
2022-01-18,0.015408617578889738,0.015408617578889738,0.009664008978544247
2022-01-19,-0.0038208406248013732,-0.0038208406248013732,-0.00684945395171177
2022-01-20,0.014807839442084119,0.014807839442084119,0.009022444750399039
2022-01-21,-0.010089446397606354,-0.010089446397606354,-0.009162395899698916
2022-01-24,0.002432630038090205,0.002432630038090205,0.0015532563228422003
2022-01-25,-0.026377161511222123,-0.026377161511222123,-0.022622213036657346
2022-01-26,0.007924510529055252,0.007924510529055252,0.007237395299482863
2022-01-27,-0.01695268661669181,-0.01695268661669181,-0.01961551390847327
2022-01-28,-0.019669798632117506,-0.019669798632117506,-0.012144155801567469
2022-02-07,0.026718927118458927,0.026718927118458927,0.01540784684248031
2022-02-08,0.004193497478876767,0.006402474934621208,-0.00546320864426908
2022-02-09,0.014418158150077015,0.014418158150077015,0.009392521814212351
2022-02-10,0.008596251487964108,0.008596251487964108,-0.0026221496799407884
2022-02-11,0.002299289763265985,0.002299289763265985,-0.008290590507800566
2022-02-14,-0.01270841258607974,-0.01270841258607974,-0.010802701519689095
2022-02-15,-0.003530147837802275,-0.003530147837802275,0.010636647794692866
2022-02-16,0.004019822818497422,0.004019822818497422,0.003888348140068665
2022-02-17,-0.0005833654137861533,-0.0005833654137861533,0.0024200142689805304
2022-02-18,0.010507937338140344,0.010507937338140344,0.0047677929986897905
2022-02-21,-0.00024228508310003696,-0.00024228508310003696,-0.0036381083926126934
2022-02-22,-0.010032245790344146,-0.010032245790344146,-0.012981726896759138
2022-02-23,0.0031256599896293726,0.0031256599896293726,0.01068914905267615
2022-02-24,-0.016505599171282685,-0.016505599171282685,-0.020273990322182578
2022-02-25,0.002311573998764936,0.002311573998764936,0.009737843806935098
2022-02-28,0.004612519541315124,0.004612519541315124,0.0017976025712198584
2022-03-01,0.011850048975785631,0.011850048975785631,0.008302758622179773
2022-03-02,-0.008008791705598862,-0.006306456948389859,-0.008893569437681714
2022-03-03,-0.0006887912266721708,-0.0006887912266721708,-0.005890970138540341
2022-03-04,-0.008314881425956655,-0.008314881425956655,-0.012127132613179437
2022-03-07,-0.026632819699044442,-0.026632819699044442,-0.03194814481826358
2022-03-08,-0.018651076134070556,-0.018651076134070556,-0.020076031912956815
2022-03-09,-0.011448392685749422,-0.011448392685749422,-0.009153838417157889
2022-03-10,0.011225709100706366,0.011225709100706366,0.01573252527839486
2022-03-11,0.0035446404686288987,0.0035446404686288987,0.0031877051760684783
2022-03-14,-0.02358363383204398,-0.02358363383204398,-0.030596385941814686
2022-03-15,-0.04360134811258101,-0.04360134811258101,-0.04573815146205973
2022-03-16,0.03676201005941827,0.03676201005941827,0.04324225139138105
2022-03-17,0.01157631887167523,0.01157631887167523,0.019637393977643747
2022-03-18,0.003417300012249478,0.003417300012249478,0.006655999548433877
2022-03-21,-0.0029422352521610087,-0.0029422352521610087,-0.0016774413718910752
2022-03-22,-2.7529436001324237e-05,-2.7529436001324237e-05,-0.000810308969126261
2022-03-23,0.0037458310847002375,0.0037458310847002375,0.00498729230288375
2022-03-24,-0.005708353112061212,-0.005708353112061212,-0.005895287600139243
2022-03-25,-0.014744129659918373,-0.014744129659918373,-0.018049017924162136
2022-03-28,0.0017968411902621582,0.0017968411902621582,-0.006254027057418177
2022-03-29,0.001720557465750394,0.001720557465750394,-0.0034524084238070074
2022-03-30,0.021842309953029333,0.021842309953029333,0.029015631071011683
2022-03-31,-0.005509786730867206,-0.005509786730867206,-0.007405116980237492
2022-04-01,0.013048611500674129,0.013048611500674129,0.012684422059904055
2022-04-06,-0.011499202976164061,-0.010275147725927731,-0.0028803659733809273
2022-04-07,-0.009503473788163814,-0.009503473788163814,-0.012838494380102428
2022-04-08,0.0021844523865906006,0.0021844523865906006,0.005147680271206712
2022-04-11,-0.022830637041766494,-0.022830637041766494,-0.030891940655014438
2022-04-12,0.012861961728969857,0.012861961728969857,0.01948805609503812
2022-04-13,-0.010273308339108597,-0.010273308339108597,-0.009625828417491822
2022-04-14,0.008637105485629933,0.008637105485629933,0.01252045721745132
2022-04-15,-0.0042937011664179806,-0.0042937011664179806,-0.0006730654806922365
2022-04-18,0.004935399071573721,0.004935399071573721,-0.00533878005337729
2022-04-19,-3.364465621244266e-05,-3.364465621244266e-05,-0.007556359898044818
2022-04-20,-0.016656698604344482,-0.016656698604344482,-0.01550527791265277
2022-04-21,-0.024906405953383736,-0.024906405953383736,-0.018413850936854104
2022-04-22,0.0030033764697806743,0.0030033764697806743,0.00435949477330122
2022-04-25,-0.047853014273021056,-0.047853014273021056,-0.04942057182685222
2022-04-26,-0.011111765120685738,-0.011111765120685738,-0.008071718128700556
2022-04-27,0.03724410294953025,0.03724410294953025,0.029443121753174983
2022-04-28,0.0084913983442571,0.0084913983442571,0.006564231300539181
2022-04-29,0.01947517582384519,0.01947517582384519,0.024261947639127257
2022-05-05,0.004706396164359989,0.004706396164359989,-0.001501603115948491
2022-05-06,-0.023403386898888726,-0.021941523874488937,-0.025284260660451197
2022-05-09,-0.0009298803994208199,-0.0009298803994208199,-0.00802765032369146
2022-05-10,0.010486832372484966,0.010486832372484966,0.010943312958015206
2022-05-11,0.0003368620209718153,0.0003368620209718153,0.014427703746380915
2022-05-12,-0.004859584955741825,-0.004859584955741825,-0.0044469865392342545
2022-05-13,0.008690124889323907,0.008690124889323907,0.007542854544627886
2022-05-16,-0.006066265175717196,-0.006066265175717196,-0.008038509349721168
2022-05-17,0.0036924960484507868,0.0036924960484507868,0.012474441669684033
2022-05-18,-0.005595257644375009,-0.005595257644375009,-0.003491480826723903
2022-05-19,0.0028504618775877636,0.0028504618775877636,0.0019267733924355213
2022-05-20,0.010487580359199757,0.010487580359199757,0.01950230803172648
2022-05-23,-0.005656540796261525,-0.005656540796261525,-0.0057920102899750026
2022-05-24,-0.01038929688572463,-0.01038929688572463,-0.02339137001165492
2022-05-25,0.004943172895368646,0.004943172895368646,0.006068038624715166
2022-05-26,0.006303187056388487,0.006303187056388487,0.0024769666354889086
2022-05-27,0.0015724855285146931,0.0015724855285146931,0.002067144454134029
2022-05-30,-0.0015082613291982226,-0.0015082613291982226,0.006927525632427045
2022-05-31,0.007115091786709604,0.007115091786709604,0.015512390749120364
2022-06-01,-0.0026262388799918016,-0.0026262388799918016,-0.0020384612301312943
2022-06-02,-0.003160153132709651,-0.001920749971268383,0.0015652027053834061
2022-06-06,0.009252606947956989,0.009252606947956989,0.018710239384197136
2022-06-07,0.0012488471607684168,0.0012488471607684168,0.00313087707043902
2022-06-08,0.007271740104712708,0.007271740104712708,0.009734972255579288
2022-06-09,-0.005301762212436421,-0.005301762212436421,-0.010459588699231803
2022-06-10,0.013635157952684572,0.013635157952684572,0.015163753057679585
2022-06-13,-0.010342910299056837,-0.010342910299056837,-0.011710539029829992
2022-06-14,0.014661208616176683,0.014661208616176683,0.007867253573565103
2022-06-15,0.011914367856970719,0.011914367856970719,0.013240709815955487
2022-06-16,-0.009115603218747926,-0.009115603218747926,-0.006581338612541177
2022-06-17,0.01314580488511482,0.01314580488511482,0.01387815244269186
2022-06-20,-0.0010694931858536388,-0.0010694931858536388,0.004963606316054525
2022-06-21,0.0002463798749207525,0.0002463798749207525,-0.0011239292294292769
2022-06-22,-0.012833351172030542,-0.012833351172030542,-0.012701922432943324
2022-06-23,0.013113597221102327,0.013113597221102327,0.017153329887934055
2022-06-24,0.010233203627359515,0.010233203627359515,0.011716304838296443
2022-06-27,0.008355689518086044,0.008355689518086044,0.011261470816133157
2022-06-28,0.005951516318424705,0.005951516318424705,0.010407280269742802
2022-06-29,-0.01082773373295251,-0.01082773373295251,-0.015401256951149023
2022-06-30,0.009434373784069087,0.009434373784069087,0.014396892175863707
2022-07-01,-0.0017087431815778237,-0.0017087431815778237,-0.004078674682344241
2022-07-04,-0.00015285546556188692,0.0012882587705360603,0.006562402340206219
2022-07-05,-0.0007926945329764289,-0.0007926945329764289,-0.0014439404467536665
2022-07-06,-0.011958519736101429,-0.011958519736101429,-0.01460473118137795
2022-07-07,0.0006562027804500718,0.0006562027804500718,0.004408664815026553
2022-07-08,0.0004870910001277854,0.0004870910001277854,-0.003306557284373235
2022-07-11,-0.012710980517513367,-0.012710980517513367,-0.016745984956131332
2022-07-12,-0.006059114791216065,-0.006059114791216065,-0.009414904416271463
2022-07-13,-0.005061682294171517,-0.005061682294171517,0.0018182646847018091
2022-07-14,-0.005823391509027318,-0.005823391509027318,0.00014173445063736523
2022-07-15,-0.011468482462821844,-0.011468482462821844,-0.017016575050932792
2022-07-18,0.011919883751794943,0.011919883751794943,0.010370299374091285
2022-07-19,-0.0026107094097373943,-0.0026107094097373943,-0.005415314004905691
2022-07-20,0.0029180157626233104,0.0029180157626233104,0.0033875492842558863
2022-07-21,-0.00932195337991096,-0.00932195337991096,-0.011145447945116738
2022-07-22,0.002932803172305244,0.002932803172305244,0.0005137559737735664
