date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2018-01-02,0.5,1.0,0.0015,14.0,10.686399853733741,0.09357688404768122,0.5004299843661781,0.1000983312836982
2018-02-01,0.7580407682045599,1.5160815364091198,0.0022741223046136797,17.0,10.878635300991226,0.09192329481887158,0.4999363162891052,0.09998905582729403
2018-03-01,0.5860862014482257,1.1721724028964513,0.001758258604344677,11.0,10.154317361839647,0.09848027832555659,0.4997621992199063,0.09995426026635074
2018-04-02,0.7004593196169716,1.4009186392339432,0.0021013779588509147,11.0,10.074930394564118,0.09925626886112736,0.4999422267192948,0.10005360757995177
2018-05-02,0.5045261227052127,1.0090522454104254,0.001513578368115638,14.0,10.473028341361966,0.09548336616741696,0.5000619858899318,0.10001370259497007
2018-06-01,0.6443041939885878,1.2886083879771757,0.0019329125819657635,13.0,10.619976213683886,0.09416216946997448,0.4996336079905809,0.09995958832084278
2018-07-02,0.43728484620509767,0.8745696924101953,0.001311854538615293,13.0,10.611101967533273,0.09424091890358742,0.5001122334598787,0.10003195624833329
2018-08-01,0.38873134350029753,0.7774626870005951,0.0011661940305008926,13.0,10.68023506979519,0.09363089795917541,0.4999218798398312,0.10004157748369372
2018-09-03,0.4655498968530585,0.931099793706117,0.0013966496905591754,11.0,10.038219822175277,0.09961925697133227,0.499377884476223,0.09988391575632752
2018-10-08,0.4101763343058784,0.8203526686117568,0.0012305290029176353,14.0,10.562124774718246,0.09467791957860826,0.4999939704215035,0.0999989103127479
2018-11-01,0.4463224014323667,0.8926448028647334,0.0013389672042971,16.0,10.628632857634608,0.09408547772742891,0.5001626981568945,0.10005014389819544
2018-12-03,0.5121327659774265,1.024265531954853,0.0015363982979322796,11.0,10.431756742972539,0.0958611310289286,0.5001564393967142,0.10003488689583338
2019-01-02,0.45607038059128446,0.9121407611825689,0.0013682111417738533,16.0,10.913610801478738,0.09162870274469612,0.4999986063612758,0.09999973617340235
2019-02-01,0.4630643349827188,0.9261286699654376,0.0013891930049481564,13.0,10.538557429222788,0.0948896475362994,0.5000132566509896,0.10000339937010917
2019-03-01,0.6997310970513915,1.399462194102783,0.0020991932911541746,14.0,10.776541560061737,0.09279414870036198,0.5001553335732226,0.10003288646002455
2019-04-01,0.7648328333714416,1.5296656667428832,0.002294498500114325,12.0,10.564506924726865,0.09465657101889344,0.49956960505987014,0.09991771465335651
2019-05-06,0.45769651887623497,0.9153930377524699,0.001373089556628705,13.0,10.54924367229688,0.09479352558952417,0.49957571857164873,0.09992150386068756
2019-06-03,0.5021248178330915,1.004249635666183,0.0015063744534992746,16.0,11.093287664916973,0.09014460187150339,0.5000010606059182,0.1000003924252404
2019-07-01,0.2510258921651604,0.5020517843303208,0.0007530776764954813,12.0,10.721001502262741,0.09327486800453699,0.49942360639502864,0.09989476653242745
2019-08-01,0.3647424489470042,0.7294848978940084,0.0010942273468410126,12.0,10.285068685227927,0.09722832492468078,0.4998008980103927,0.09996200163312917
2019-09-02,0.6600875542345361,1.3201751084690723,0.0019802626627036086,16.0,11.608630594900859,0.0861428048575561,0.500084039732337,0.10002274920191863
2019-10-08,0.580868340923198,1.161736681846396,0.0017426050227695939,11.0,10.712987652665475,0.09334464226244041,0.49975438215102835,0.09995499414070858
2019-11-01,0.5930293345086868,1.1860586690173736,0.0017790880035260604,14.0,11.019222224949639,0.09075050666786696,0.49975965451227994,0.09995237930641947
2019-12-02,0.4018755804333234,0.8037511608666468,0.0012056267412999702,15.0,11.295526399218144,0.08853062395296767,0.5000034905186728,0.10000084711550745
