epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.5029332468582091,0.9342511808760813,-0.010412056016448502,0.29977891333053047,0.022289323437715246,0.20489851423652372,-0.3560768975452943,0.9072055762464349,-0.21943290667100387,0.2026670663194223,0.01946272049099207,-0.043523785742846405,74.17631959915161,3.657426595687866
1,-0.5268021010441235,0.7145924576532061,0.03820528284968617,0.3098317162595063,0.022556134664984507,0.2344563158281217,-0.3233381531793963,0.5183408910577948,-0.3132157163186507,0.3212888701395555,0.0245495198125189,-0.10852148519320921,74.3640775680542,2.492279291152954
2,-0.5255574254084066,0.4913943031123865,0.0027520897075812394,0.28180829292842163,0.01864796273288465,0.15888788744319823,-0.3766509159044786,0.4168839400464838,-0.48095296966758644,0.34742841530929913,0.024064845490184696,-0.2791506126523018,63.99445724487305,2.0906665325164795
3,-0.5345293507676259,0.3332935421266288,0.018818568611282543,0.30509662659508047,0.020345501610399965,0.171588802283682,-0.4480893042954532,0.3680809194391424,-0.4001907773993232,0.3593658994544636,0.024015808816660534,-0.20449285073713822,52.59255123138428,2.0873889923095703
4,-0.5874128117809229,0.33031666473807575,0.0036408473350212117,0.3273051070554234,0.017785407655010712,0.1593691912070613,-0.43796966529705306,0.24558321860703555,-0.6926046931608156,0.3158982287753712,0.018833165988326073,-0.5350610771301118,55.696253538131714,1.93800950050354
5,-0.5624671468650487,0.2060368639704223,-0.05301371317739799,0.32617446390267846,0.02019942383865051,0.0946299143083324,-0.4425796954469247,0.14852068234573712,-0.6534718749198046,0.30433332513679157,0.018709935247898102,-0.5120011728934266,46.80794286727905,1.975982666015625
6,-0.5493186162523577,0.14955898297724324,-0.03689661889258668,0.29237432610765796,0.017742086532656277,0.08705666241732156,-0.3964243639599193,0.13662310486490076,-0.6711630375886505,0.29580927707932214,0.014483178881081667,-0.5347553423859857,39.6948983669281,1.9105889797210693
7,-0.5324550010786157,0.15021621268764834,-0.06714934210519298,0.3093897839572942,0.017218519981393468,0.06654019303898388,-0.42156828533519397,0.134395377879793,-0.561727759512988,0.2994858134876598,0.015929873651740225,-0.4247722896662625,38.6680805683136,2.297128915786743
8,-0.5332618582401877,0.15933527553749977,-0.0757031076708504,0.25721816408717746,0.01759288294641214,0.03310620154593592,-0.49293613162907685,0.16034556925296783,-0.610476931387728,0.281773947856643,0.017649983055889606,-0.4851990315047177,37.34980773925781,1.8742599487304688
9,-0.5842129075812681,0.17655264426057585,-0.08987984959271118,0.2867257441872748,0.019068155446411852,0.031785147664981465,-0.512237158688632,0.13215438547459515,-0.6065745956518434,0.3065086765722795,0.017984370531683617,-0.47334417971697723,37.156179428100586,1.920506477355957
10,-0.6010299527965416,0.13510925754486958,-0.09873374571118539,0.2883625382853446,0.018523432140316917,0.017378890469113242,-0.5497795478864149,0.1013370081782341,-0.5620858953757719,0.25935590673576703,0.01789766406132416,-0.4593545279719613,36.08669900894165,1.994715690612793
