experiment,fold,selection,encoder_sha256,n_periods,n_valid,score_std,score_spread,spar_thresh,spread_below_thresh,pi_support,pi_pr,cap_budget,fill_periods,cap_sum,book_n,book_pr
full,f2_2020_2021,sparsemax,e0248f3ba0fafd1e,24,293.8333333333333,0.03961020196728721,0.04463502403482578,0.003403305171975271,0.0,35.416666666666664,23.392059529208655,2.046907424926758,0.0,2.0469074133422205,29.083333333333332,18.833349318310525
