experiment,fold,date,selection,n_valid,n_max,score_std,score_spread,spar_thresh,pi_support,pi_pr,cap_budget,deficit,cap_sum,cap_at_max,book_n,book_pr
full_quad,f1_2018_2019,2018-01-02,sparsemax,113,155,0.07522412191927454,0.1291242418707703,0.008849557522123894,24,18.75976059394423,1.6649153232574463,0.0,1.664915267843753,7,13.0,11.300025371255078
full_quad,f1_2018_2019,2018-02-01,sparsemax,116,155,0.09479096528442878,0.14994278606549227,0.008620689655172414,28,22.584736645714806,2.0243217945098877,0.0,2.0243217665702105,9,11.0,10.543177838413323
full_quad,f1_2018_2019,2018-03-01,sparsemax,116,155,0.09005094515148289,0.13404112842720772,0.008620689655172414,26,16.338910730825656,1.4284535646438599,0.0,1.4284537327475846,8,12.0,10.911746645724481
full_quad,f1_2018_2019,2018-04-02,sparsemax,116,155,0.08220622123128328,0.1160752746971035,0.008620689655172414,22,15.646827326705722,1.3949933052062988,0.0,1.3949933869298548,6,11.0,10.837380804098348
full_quad,f1_2018_2019,2018-05-02,sparsemax,116,155,0.08788688398980178,0.13773147480016382,0.008620689655172414,29,18.179560993117953,1.5918744802474976,0.0,1.591874440855463,5,12.0,11.463778263066622
full_quad,f1_2018_2019,2018-06-01,sparsemax,115,155,0.08141773232126194,0.1317288030607059,0.008695652173913044,21,17.232284715281505,1.5590929985046387,0.0,1.5590930292382836,5,13.0,11.631832426441731
full_quad,f1_2018_2019,2018-07-02,sparsemax,116,155,0.0727096914139132,0.12592277775622968,0.008620689655172414,34,23.4176818092425,2.058778762817383,0.0,2.0587788157863542,8,11.0,10.64874469936761
full_quad,f1_2018_2019,2018-08-01,sparsemax,117,155,0.08216166405695655,0.13780148416701862,0.008547008547008548,31,21.661392993076625,1.9022002220153809,0.0,1.9022003149148077,11,11.0,10.571916727192017
full_quad,f1_2018_2019,2018-09-03,sparsemax,118,155,0.09581438375777954,0.15244290925822837,0.00847457627118644,29,20.914270886262223,1.830984115600586,0.0,1.8309841305017471,9,11.0,10.4965529023934
full_quad,f1_2018_2019,2018-10-08,sparsemax,117,155,0.09937981141946142,0.13663170707977226,0.008547008547008548,27,20.375066492353067,1.8168622255325317,0.0,1.816862279549241,6,11.0,10.36512982393925
full_quad,f1_2018_2019,2018-11-01,sparsemax,117,155,0.10489861193993896,0.15397858622077948,0.008547008547008548,31,24.002989185231254,2.1718499660491943,0.0,2.1718498803675175,11,11.0,10.523246299599073
full_quad,f1_2018_2019,2018-12-03,sparsemax,117,155,0.07151418239998338,0.12448666960152233,0.008547008547008548,23,18.297973355048228,1.6709173917770386,0.0,1.6709174253046513,7,12.0,10.94040615541321
full_quad,f1_2018_2019,2019-01-02,sparsemax,115,155,0.08442322769511593,0.13234929880937157,0.008695652173913044,28,17.645177770794753,1.5262694358825684,0.0,1.5262694377452135,8,12.0,10.743594249759061
full_quad,f1_2018_2019,2019-02-01,sparsemax,117,155,0.08630771552685233,0.13248168052428871,0.008547008547008548,29,21.82802927846837,1.9488707780838013,0.0,1.948870648164302,11,11.0,10.285567624219707
full_quad,f1_2018_2019,2019-03-01,sparsemax,117,155,0.06277409961852352,0.12084226959193937,0.008547008547008548,27,19.258857787442004,1.7330213785171509,0.0,1.7330214343965054,7,11.0,10.48452970024532
full_quad,f1_2018_2019,2019-04-01,sparsemax,116,155,0.081724079655231,0.12180303689694547,0.008620689655172414,21,14.59472739290624,1.2875009775161743,0.0,1.2875010205898434,5,12.0,11.340090803708195
full_quad,f1_2018_2019,2019-05-06,sparsemax,116,155,0.10205574538859925,0.1354956444401037,0.008620689655172414,27,22.707134306141956,2.037480115890503,0.0,2.037480190396309,9,12.0,10.66618882892807
full_quad,f1_2018_2019,2019-06-03,sparsemax,117,155,0.09438186133427386,0.15069680504548627,0.008547008547008548,29,23.038634399212373,2.061217784881592,0.0,2.0612177727161907,8,12.0,10.677618044789932
full_quad,f1_2018_2019,2019-07-01,sparsemax,115,155,0.07935606076462917,0.13900025176775196,0.008695652173913044,34,26.444258693746658,2.3464818000793457,0.0,2.346481614280492,11,12.0,11.062825605233781
full_quad,f1_2018_2019,2019-08-01,sparsemax,119,155,0.07666859595966086,0.13937083190745292,0.008403361344537815,28,18.804773469668355,1.6579277515411377,0.0,1.657927769352682,8,11.0,10.416287821378797
full_quad,f1_2018_2019,2019-09-02,sparsemax,120,155,0.08195519397173301,0.14314008845831266,0.008333333333333333,22,15.728260883766696,1.3986603021621704,0.0,1.3986602432560176,7,12.0,10.933885331592307
full_quad,f1_2018_2019,2019-10-08,sparsemax,117,155,0.088704295471422,0.13491707132197917,0.008547008547008548,26,19.018184416778613,1.6968419551849365,0.0,1.696841926779598,6,12.0,10.792485622800735
full_quad,f1_2018_2019,2019-11-01,sparsemax,117,155,0.09565532045432336,0.14604816359714565,0.008547008547008548,26,20.682345391331573,1.8788288831710815,0.0,1.878828871063888,8,12.0,10.958489152607092
full_quad,f1_2018_2019,2019-12-02,sparsemax,118,155,0.07821310970406957,0.126240321417276,0.00847457627118644,24,19.215412904743832,1.7004427909851074,0.0,1.700442822650075,7,13.0,11.263433540719653
