date,ret_net,ret_gross,bench
2020-01-03,0.004360859252031597,0.005860859252031597,-0.0017522827674155694
2020-01-06,0.00783918814678871,0.00783918814678871,-0.0037803697686318305
2020-01-07,0.011227091646068325,0.011227091646068325,0.00749086635942775
2020-01-08,-0.03418428278655525,-0.03418428278655525,-0.011516245482157905
2020-01-09,0.015193101172392868,0.015193101172392868,0.012657705490228155
2020-01-10,0.00457750556392652,0.00457750556392652,-0.0002845088417582353
2020-01-13,0.013000890999325564,0.013000890999325564,0.00980100595580069
2020-01-14,-0.004178260010442763,-0.004178260010442763,-0.0033544574802931715
2020-01-15,-0.002136845674628811,-0.002136845674628811,-0.005525639335979937
2020-01-16,-0.002194651207990609,-0.002194651207990609,-0.004245770980747077
2020-01-17,0.0037872244848912526,0.0037872244848912526,0.001400226375072533
2020-01-20,0.021323638389365535,0.021323638389365535,0.0074557150397378535
2020-01-21,-0.014271806285893075,-0.014271806285893075,-0.017086669350005135
2020-01-22,0.02177497994232639,0.02177497994232639,0.004283247111877886
2020-01-23,-0.023454428182454787,-0.023454428182454787,-0.030985463431372318
2020-02-03,-0.09507548935389418,-0.09507548935389418,-0.07880901060173484
2020-02-04,0.016213100385929644,0.016558690177615423,0.026374827301190784
2020-02-05,0.015660946470096818,0.015660946470096818,0.011329557800250134
2020-02-06,0.024452684183461987,0.024452684183461987,0.018609741103576383
2020-02-07,0.013002377612771038,0.013002377612771038,2.415523910603845e-05
2020-02-10,0.011243401363535025,0.011243401363535025,0.004137548917344525
2020-02-11,0.005346651650430373,0.005346651650430373,0.009310278750396028
2020-02-12,0.028871655122223484,0.028871655122223484,0.008088169196113881
2020-02-13,-0.005754390846790797,-0.005754390846790797,-0.0061523692520829565
2020-02-14,0.017786570161361415,0.017786570161361415,0.007024234941383156
2020-02-17,0.04125251601780404,0.04125251601780404,0.02249144388811075
2020-02-18,0.000486809486083384,0.000486809486083384,-0.004883794158179411
2020-02-19,-0.028608337409177773,-0.028608337409177773,-0.0015280550824411376
2020-02-20,0.04896540634973756,0.04896540634973756,0.023040790231171338
2020-02-21,0.013622155084928395,0.013622155084928395,0.0011663693882828507
2020-02-24,0.007764806315896513,0.007764806315896513,-0.004012902500338367
