date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2022-01-04,0.5,1.0,0.0015,10.0,10.001002460444935,0.09998997640037685,0.5001128459084138,0.10006280085781118
2022-02-07,0.8999974215943997,1.7999948431887993,0.002699992264783199,10.0,10.000012037239808,0.0999998796277468,0.5000004329482061,0.1000002847751297
2022-03-01,0.9999999476971084,1.9999998953942169,0.002999999843091325,10.0,10.000000894014928,0.09999999105985152,0.5000005066394806,0.10000048577785492
2022-04-01,0.9001742016421094,1.8003484032842187,0.002700522604926328,10.0,10.000075522458202,0.09999924478112156,0.5000028168528572,0.10000192831954167
2022-05-05,0.799329622793093,1.598659245586186,0.0023979888683792793,10.0,10.013359055138192,0.09986658767487883,0.5000343944064976,0.10003470975200338
2022-06-01,0.8935791792781174,1.7871583585562347,0.002680737537834352,12.0,10.338507242515139,0.0967257628729698,0.5000000949948981,0.10000008605420173
2022-07-01,0.9999999999999999,1.9999999999999998,0.0029999999999999996,10.0,9.999998831191895,0.10000001168808241,0.5000846159689682,0.10008607329779895
2022-08-01,0.8045276255968723,1.6090552511937446,0.0024135828767906167,10.0,10.000016306047293,0.09999983693979295,0.5000607543604343,0.1000596364203718
2022-09-01,0.9999997408618453,1.9999994817236906,0.002999999222585536,10.0,10.000004167898139,0.099999958321036,0.5000003502870902,0.1000001356225322
2022-10-10,0.8000000423523117,1.6000000847046234,0.002400000127056935,10.0,9.999999996870322,0.10000000003129676,0.5000046230841926,0.10000265315113777
2022-11-01,1.0,2.0,0.003,10.0,9.999999910109704,0.10000000089890297,0.5000239833824888,0.10001840141598962
2022-12-01,0.7919790234089115,1.583958046817823,0.0023759370702267344,12.0,10.206140417608037,0.09798023141781984,0.5000003840541327,0.10000029585788808
2023-01-03,0.9999999780610449,1.9999999561220898,0.0029999999341831346,10.0,10.000001120783155,0.0999999887921697,0.5000016557977389,0.10000164246175702
2023-02-01,0.6128718069687764,1.2257436139375528,0.0018386154209063294,10.0,10.01714069177002,0.09982888638287667,0.5000000670552254,0.1000000461935997
2023-03-01,0.602190406177629,1.204380812355258,0.001806571218532887,10.0,9.999999999999481,0.1000000000000052,0.5000000596046448,0.1000000387430191
2023-04-03,0.8078178327844997,1.6156356655689994,0.002423453498353499,10.0,10.00000198601712,0.09999998013983277,0.5000867546220593,0.10008254648973182
2023-05-04,0.8999999763264741,1.7999999526529482,0.0026999999289794223,10.0,9.999999999999936,0.10000000000000064,0.5000000223517418,0.10000000894069672
2023-06-01,0.7999561043897532,1.5999122087795064,0.0023998683131692595,10.0,10.000004815153545,0.09999995184848776,0.5000927567487496,0.10004691720636862
2023-07-03,0.8007522814647288,1.6015045629294575,0.0024022568443941863,10.0,10.000000347364603,0.0999999965263541,0.5000004830531406,0.10000041251524937
2023-08-01,0.8025374486578902,1.6050748973157805,0.0024076123459736707,10.0,10.000016744551584,0.09999983255476452,0.5000121350058285,0.10000652184274716
2023-09-01,0.9030094860852904,1.8060189721705808,0.0027090284582558712,11.0,10.058722782640132,0.09941620040725765,0.5000000298023224,0.10000002384185791
2023-10-09,0.8005578456015083,1.6011156912030167,0.002401673536804525,10.0,9.99999603284963,0.10000003967151942,0.5001775792819201,0.10017794258003275
2023-11-01,0.8014936970030158,1.6029873940060315,0.0024044810910090475,10.0,9.999999997682309,0.10000000002317691,0.5000035017662536,0.10000430493732204
2023-12-01,0.7001541665561786,1.4003083331123571,0.0021004624996685357,10.0,10.00008828394484,0.09999911716834556,0.5001492108637677,0.1001444368265996
2024-01-02,0.8045587592112146,1.6091175184224291,0.0024136762776336435,10.0,10.000001641368257,0.09999998358632012,0.5000443546324804,0.10004408236891661
2024-02-01,0.9999999620628177,1.9999999241256354,0.002999999886188453,10.0,10.000000571550741,0.09999999428449294,0.5000304055339722,0.10003067992828497
2024-03-01,0.8746649295481187,1.7493298590962374,0.002623994788644356,15.0,11.854028959868591,0.08435950370844089,0.5000000074505806,0.10000000149011612
2024-04-01,0.857596709253498,1.715193418506996,0.0025727901277604937,11.0,10.055945336922255,0.09944365909869417,0.5000069873532303,0.10000405584417378
2024-05-06,0.6909127273350186,1.3818254546700373,0.0020727381820050557,12.0,10.356825893341663,0.09655467903953988,0.5000022724270821,0.10000225156545639
2024-06-03,0.5107862668646557,1.0215725337293113,0.0015323588005939671,10.0,10.000011840531721,0.09999988159482297,0.5000035186211998,0.10000264385595535
2024-07-01,0.8085766325246395,1.617153265049279,0.0024257298975739186,10.0,10.000000018291994,0.09999999981708006,0.5000108507074685,0.10001331614701381
2024-08-01,0.9999999974346877,1.9999999948693754,0.0029999999923040633,10.0,10.000000149011413,0.09999999850988589,0.500000037252903,0.10000002384185791
