epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.3704053839691073,0.9961156837911491,-0.07885215103805783,0.27439717961901644,0.012745005760274559,0.13366247484662447,-1.0628793944012036,0.9925339005210183,-0.1920575016940182,0.10959420759569515,0.005351031220264055,-0.13894392109730028,53.8516058921814,2.379934310913086
1,-0.36598810645560903,0.9736022389078715,-0.07833744564194636,0.30288294729698134,0.010227530036144048,0.1440929806151663,-1.0826558687470176,0.9436993057077582,-0.1826872331174937,0.10523817146366293,0.006670005471360954,-0.13729379122907465,49.06612491607666,2.491042375564575
2,-0.3990087439137769,0.9595635389707174,-0.08487881363386356,0.31491909194064427,0.013626526059380856,0.14226273672812315,-1.0572878176515752,0.997041561386802,-0.20593034188178452,0.10452495007352396,0.004770357114135881,-0.15492213568226856,55.41308927536011,2.574599266052246
3,-0.42804091996008375,0.980425841118916,-0.09582653659092913,0.2875845797629242,0.00912190294622567,0.11232614911060376,-1.0382421016693115,0.9105584838173606,-0.20384742387316443,0.11080410094423727,0.004083450929928486,-0.15713029930537398,64.8655149936676,1.4125988483428955
4,-0.42990761519555587,0.5915717525654528,-0.08840508981192687,0.3066499489976699,0.00877107070837484,0.08985736737229738,-1.02372576973655,0.41721952774307947,-0.21250404028052633,0.10827788507396524,0.005947161444716833,-0.21306856577707964,43.71281695365906,1.5435774326324463
5,-0.4534227293130594,0.33782900474875804,-0.07564404704439712,0.3564336964164872,0.010957016906959105,0.1019704396870122,-1.0210702256722883,0.3218319307674061,-0.053945302963256836,0.21323786066337067,0.010525481076911092,-0.006724719127470797,42.60941433906555,1.4498052597045898
6,-0.4236792997872255,0.25789568654025896,-0.03632315196635493,0.3531139767672642,0.012117524047842226,0.13577299378812313,-0.9790768189863726,0.21146566488526083,-0.06342879885976965,0.19901651618155566,0.010292886608195577,-0.03038877553560517,35.29366683959961,1.4218990802764893
7,-0.3750831257798765,0.19043743143598718,-0.04040504059563559,0.3455404020756124,0.013392524883510119,0.12729313053998603,-0.9616351940415122,0.17705817385153336,-0.06721752340143378,0.20004147833043878,0.010849207047034393,-0.03480528904633089,27.797017335891724,1.3606090545654297
8,-0.376433541459671,0.169880070779697,-0.07974266110504248,0.33866350397647144,0.013986267861966268,0.08292002805385244,-0.9531401666727933,0.16694478555159134,-0.08642496151680296,0.2055144174532457,0.010419912657446483,-0.051867380568926987,26.720109701156616,1.451256513595581
9,-0.41548620172248907,0.15508352426520314,-0.05484643834362547,0.37555348648723347,0.015225312262997929,0.12211534279925995,-0.9595614238218828,0.15554774078455838,-0.10576640340414914,0.16801141541112552,0.010399507062340324,-0.09176255762577057,25.76441264152527,1.3157498836517334
10,-0.4818449899644019,0.12794740946896105,-0.11907277226234865,0.3477645001138549,0.014892982694892639,0.03431270217680069,-0.9929368983615529,0.13972288166934793,-0.22346013513478366,0.12217506021261215,0.00989303153685548,-0.23780095983635297,23.17106580734253,1.296708345413208
11,-0.5621614869100502,0.10863848658929388,-0.09483289798295283,0.3223073973533619,0.014763067695256099,0.035731566261993836,-0.9847061038017273,0.1153751476244493,-0.1923535723577846,0.11238145150921562,0.009962877724319696,-0.21313307332721623,21.51460289955139,1.4439988136291504
12,-0.5681369819689587,0.08076691088906254,-0.09793210987854435,0.3044972199811993,0.01465277989249093,0.020232274387794805,-0.9580126513134349,0.08441376144235785,-0.19436524402011524,0.10914271799000827,0.010658351408148354,-0.21649543060497803,17.352442502975464,1.535733938217163
13,-0.5717135040448552,0.06781707165471043,-0.12894370512902198,0.29346976896007376,0.013479948386056236,-0.019118518714445185,-0.9446974721821871,0.0758819044990973,-0.20821144567294556,0.1079100255261768,0.010379546321928501,-0.23075844957069916,17.1446590423584,1.4384353160858154
14,-0.5915057517992086,0.06187254751482642,-0.10809957494689937,0.28405992722654916,0.013886778536869818,-0.0051461569516055555,-0.9474092830311168,0.0694089179689234,-0.20594194870103488,0.10796238888393749,0.010357323483648624,-0.22940347682345996,17.069350957870483,1.4398045539855957
15,-0.5952611025871641,0.05218385126307068,-0.09264863587646599,0.2867803724415331,0.0146715232866805,0.011105347694043654,-0.9310089566490867,0.06277630139480937,-0.1972366293722933,0.1087719439105554,0.010138038545846939,-0.21953589536926962,17.329108953475952,1.4331457614898682
16,-0.6057335167494883,0.04863330356058586,-0.13465266290446182,0.2934641733047474,0.013629796648263392,-0.030000805944563395,-0.9350651936097578,0.05624572356993502,-0.2001377415250648,0.10935976965860887,0.010484929831529205,-0.22285487536679616,16.824867486953735,1.5000464916229248
