epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.8273350398942648,0.9556452861751419,0.0371113915433995,0.22102079536002803,0.012089803638161126,0.17254261884569044,-1.254785868254575,0.9519863345406272,-0.08667201108553192,0.14270416647195816,0.015558201226998459,-0.030041681094603104,39.8824725151062,1.6246006488800049
1,-0.8649032721856991,0.9092471111251648,0.005104545228946281,0.16374757755772176,0.008909164784835225,0.10032188009852207,-1.2803897966038098,0.9330633011731234,-0.16045793670822273,0.12282394346865741,0.015211516398597847,-0.118567103181373,35.70667886734009,1.4732720851898193
2,-0.939132060838796,0.8794448741947312,0.016270101345312524,0.11285546659884682,0.007180912816737139,0.07391002837074809,-1.264068451794711,0.8969024311412465,-0.10771923512220383,0.1125305410135876,0.01876849588006735,-0.06940206445076248,35.55798578262329,1.4055261611938477
3,-0.9502434009708554,0.7142777766089842,0.004435372599176165,0.09554754833814251,0.007384713426027559,0.03599729811133121,-1.2541771205988796,0.7673864256251942,-0.10756047095426104,0.10918005962263454,0.014896313998509537,-0.0867531963370063,32.36349630355835,1.4501855373382568
4,-0.8748894041033843,0.4768850286322904,0.016192048005423093,0.08812419040526925,0.005927021307392549,0.026380727932990407,-1.2139271280982278,0.4430152042345567,-0.10250712084499272,0.10038499330932443,0.013834855053573847,-0.11557096378369765,26.646522760391235,1.489461898803711
5,-0.8411735366266894,0.2600690656038652,0.012144968284022081,0.09245178125128,0.0058893533708938035,0.006149767129401486,-1.2010454318740151,0.31878258694301953,-0.08315113390033896,0.10905025831677696,0.012829531280493195,-0.10402276794510809,22.899640560150146,1.439384937286377
6,-0.8692193592797561,0.22949715946094099,0.0025244638443355032,0.08079193267093866,0.005994852304600346,-0.015056935767362634,-1.2113785147666931,0.2513788044452667,-0.10186255232176998,0.10083806345408614,0.013412145622582599,-0.13403135402636093,23.57744264602661,1.444000005722046
7,-0.8595665277441941,0.20872796730822826,0.007466865411723952,0.11675502831699798,0.00798196484100183,0.00874248575082565,-1.1314971826293252,0.23564248193394055,-0.05452088571407578,0.12354539267041466,0.012136160565370863,-0.07019749859517271,24.31879496574402,1.4611711502075195
8,-0.7677133218441383,0.19487547937286906,0.016507751485228966,0.07644459786964704,0.0048565402029595705,0.002302808594519654,-1.090611988847906,0.19986359639601273,-0.052736281396143815,0.11881109056147662,0.012462652796371416,-0.0699429332532666,22.079044342041016,1.428288459777832
9,-0.8410781094108719,0.17327457558677858,-0.000747247700052089,0.09498793359811514,0.006695289718214576,-0.013338349939110768,-1.1585012620145625,0.19313215667551215,-0.08933496559885415,0.11900073967196724,0.01493392021141269,-0.11143758554350246,22.40035843849182,1.4087371826171875
10,-0.847114937985877,0.18098315677369933,-0.012104073633350074,0.1268263219754739,0.009211091892737671,-0.006092998984617641,-1.1569850986654109,0.19497743926265024,-0.06565012986009772,0.10759828612208366,0.015090686099773104,-0.09296106411652132,23.731537103652954,1.4502506256103516
11,-0.9870567230215992,0.1536798076816352,-0.005580805766631861,0.10371231109307832,0.0077245106137952355,-0.029337832084239786,-1.1720147891478105,0.20058194209228863,-0.10776885023171251,0.10348550060933287,0.016211117956448685,-0.13695826720107684,34.3257851600647,1.5923521518707275
12,-0.9404838437057403,0.16588256786386651,-0.012850962298731488,0.12633596459426075,0.009466148353271545,-0.017676963240850763,-1.1198349567976864,0.19551573964682492,-0.12318547586487098,0.10533432086760347,0.015482373112304644,-0.147467857057398,32.242740631103516,1.5090467929840088
13,-0.9071933246520628,0.15805633060903435,-0.025553135909382057,0.11637553123824568,0.009514450977691474,-0.03276461766785886,-1.0533542307940396,0.1871807033365423,-0.12680652175648985,0.10643362761898474,0.014863533348861065,-0.14534352973780848,29.766722202301025,1.5182452201843262
14,-0.8757256516311542,0.1541257510522762,0.0015570385931133355,0.09030423081646613,0.007233607447967396,-0.01821723010346114,-1.0361966599117627,0.16821352663365277,-0.0934432079507546,0.11127610436894676,0.015822201713242313,-0.10878126390955666,29.044611930847168,1.8238322734832764
15,-0.773230880139822,0.14505992605384574,0.025598133010391738,0.12139939282942906,0.009094877926156231,0.03257560829845178,-0.8879028463905508,0.14563346789641815,-0.10503154449080201,0.12248428436842831,0.01441989013586532,-0.10359645516357639,28.125303030014038,1.7429544925689697
16,-0.7033461994794478,0.13778021446911684,-0.013471455062420111,0.09189043445821223,0.00736080037487742,-0.016722038730485254,-0.8302460773424669,0.14046912640333176,-0.02790870839221911,0.10506280037489804,0.013318886345421726,-0.031036117537455124,26.839909553527832,1.8291456699371338
17,-0.736847466194486,0.1286719523100968,0.027660753886282415,0.09930434025507635,0.007383121436048122,0.02387848965464586,-0.9466223770921881,0.14499364657835526,-0.10269645449112762,0.1281410360878164,0.017883249558508396,-0.1009055624969981,24.91349506378174,1.6476001739501953
18,-0.8118508437884051,0.13711198661700788,0.03273095767271806,0.12005212559667697,0.009612938255935639,0.034896071346656204,-1.1387743137099526,0.16607584194703537,-0.042508990757844665,0.11861666562882336,0.016404923051595688,-0.06406557729298418,24.57619023323059,1.5011451244354248
