date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2020-01-02,0.4999999999999999,0.9999999999999998,0.0014999999999999,25.0,20.31494459965729,0.04922484504421771,0.3506137631585875,0.0853974794268477
2020-02-03,0.6345681494807991,1.2691362989615982,0.0019037044484423,26.0,19.40274357184596,0.0515391030292763,0.36960307989440927,0.0843241680149621
2020-03-02,0.6896343976233704,1.3792687952467408,0.0020689031928701,25.0,16.383890820369466,0.0610355629785287,0.4412347057070864,0.1000240045860402
2020-04-01,0.6038926381223,1.2077852762446,0.0018116779143669,25.0,19.074220754225344,0.052426781302637344,0.3608761348047185,0.0997129412036961
2020-05-06,0.6762512286476203,1.3525024572952409,0.0020287536859428,25.0,16.960764228109603,0.05895960739449815,0.43951797816521015,0.1000095286356472
2020-06-01,0.6240671665210662,1.2481343330421324,0.0018722014995631,25.0,18.04303659280676,0.05542304339163564,0.41673673689365376,0.1000000014901161
2020-07-01,0.7486925309898536,1.497385061979707,0.0022460775929695,27.0,19.889355509493747,0.05027815001459801,0.37555038035629607,0.084764602851511
2020-08-03,0.6780397004974505,1.356079400994901,0.0020341191014923,27.0,19.37033547584474,0.051625332005582454,0.36839500907291883,0.0847810712870934
2020-09-01,0.5636773653208405,1.127354730641681,0.0016910320959625,26.0,19.70349608743256,0.05075241447317698,0.35768053520694876,0.0776799220614981
2020-10-09,0.6671715546767636,1.3343431093535272,0.0020015146640302,30.0,21.52783255807829,0.04645149470120479,0.34495010090928446,0.071522511518285
2020-11-02,0.6585157514642206,1.3170315029284412,0.0019755472543926,30.0,19.48982650491938,0.05130882000142968,0.4004750854558247,0.1001889716925548
2020-12-01,0.5666597278310026,1.1333194556620052,0.001699979183493,30.0,20.060137453386023,0.049850107075472924,0.354611065052302,0.0896132547564826
2021-01-04,0.2250469846969559,0.4500939693939119,0.0006751409540908,32.0,21.97875330876801,0.04549848601290167,0.34884349156820993,0.0845723874087855
2021-02-01,0.4369961905794131,0.8739923811588263,0.0013109885717382,32.0,21.0501066540374,0.04750569754515697,0.37460381502480633,0.1000289619125584
2021-03-01,0.5759559513597776,1.1519119027195552,0.0017278678540793,32.0,25.27501219243113,0.03956476825358202,0.2872156156958886,0.0812853644039439
2021-04-01,0.5178541427563107,1.0357082855126214,0.0015535624282689,32.0,23.245497867249,0.043019082908476475,0.3316939394005996,0.0901425103243421
2021-05-06,0.4350741555050942,0.8701483110101884,0.0013052224665152,32.0,23.723849012274865,0.04215167612483916,0.30788068051491846,0.081465822786017
2021-06-01,0.4964119325660982,0.9928238651321964,0.0014892357976982,32.0,24.93953590857436,0.040096977091550114,0.2925619509149004,0.0695984843334437
2021-07-01,0.3545919189403068,0.7091838378806137,0.0010637757568209,33.0,26.136643536221115,0.03826045982584415,0.28798866533282197,0.0739749438071677
2021-08-02,0.3123239504177183,0.6246479008354366,0.0009369718512531,33.0,22.9617413805344,0.043550703904702094,0.3313527789086766,0.0886588111116627
2021-09-01,0.4522581105447033,0.9045162210894068,0.0013567743316341,34.0,25.77219180149145,0.038801511633252996,0.2824067606723855,0.067186464009361
2021-10-08,0.53851627966359,1.07703255932718,0.0016155488389907,34.0,22.76827878024612,0.04392075526005956,0.3405945783510969,0.088285662818515
2021-11-01,0.5794985859843138,1.1589971719686276,0.0017384957579529,34.0,24.69445290535908,0.0404949242581917,0.30302614068227307,0.0795530982160625
2021-12-01,0.5041559478427556,1.0083118956855113,0.0015124678435282,34.0,24.590883248586167,0.04066547711569048,0.2929988308287605,0.0723565715863954
