epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.5854945176881607,-0.5854945176881607,-0.6321747546846216,-0.6321747546846216,20.01410150527954,0.8379995822906494
1,-0.6775229692842081,-0.6775229692842081,-0.7481887828220021,-0.7481887828220021,21.623058795928955,0.7383584976196289
2,-0.7371988068813475,-0.7371988068813475,-0.7651830911636353,-0.7651830911636353,22.61130452156067,0.6866631507873535
3,-0.7467309079159086,-0.7467309079159086,-0.764779881997542,-0.764779881997542,22.755114793777466,0.8161513805389404
4,-0.7526394251351044,-0.7526394251351044,-0.7604714361104098,-0.7604714361104098,20.101807355880737,0.6326282024383545
5,-0.7563247412930583,-0.7563247412930583,-0.7577102942900225,-0.7577102942900225,19.57667875289917,0.6787397861480713
6,-0.7589661676184248,-0.7589661676184248,-0.7548817558722063,-0.7548817558722063,19.796129941940308,0.677440881729126
7,-0.7615554583842091,-0.7615554583842091,-0.7512930604544553,-0.7512930604544553,19.64821219444275,0.5645830631256104
8,-0.7635687041122501,-0.7635687041122501,-0.7463372593576257,-0.7463372593576257,19.09818410873413,0.5961165428161621
