date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2018-01-02,0.4999999999999999,1.0,0.0014999999999999,113.0,85.90788452356547,0.011640375101143147,0.12041746533261831,0.0272237408759904
2018-02-01,0.1862774277355274,0.3725548554710548,0.0005588322832065,116.0,91.2654670824161,0.010957046865239342,0.1065887265123098,0.0233675070635431
2018-03-01,0.1434100668432305,0.286820133686461,0.0004302302005296,117.0,91.41204986514263,0.010939476813781775,0.1111698288295612,0.0245188399386128
2018-04-02,0.1895616444145873,0.3791232888291747,0.0005686849332437,118.0,94.14084926509707,0.010622381333994861,0.10025793647855702,0.0237675133631465
2018-05-02,0.1516020222174219,0.3032040444348439,0.0004548060666522,118.0,94.48787980593666,0.010583367962682989,0.09809735097244321,0.0229088542345811
2018-06-01,0.1621517184035317,0.3243034368070634,0.0004864551552105,119.0,99.07207070714726,0.010093662046854237,0.09366088137041992,0.0200384409855026
2018-07-02,0.1018610304101624,0.2037220608203248,0.0003055830912304,119.0,100.47871218754123,0.009952356854788444,0.0906943339501531,0.0193029799604102
2018-08-01,0.1597609577688791,0.3195219155377582,0.0004792828733066,120.0,102.99638541543464,0.009709078585296975,0.08451908317358421,0.0195060110543943
2018-09-03,0.1517608212953542,0.3035216425907084,0.000455282463886,121.0,102.06054921611796,0.009798105219700934,0.08225345989147731,0.0176759463834502
2018-10-08,0.1316082573097345,0.2632165146194691,0.0003948247719292,122.0,100.63344099237032,0.009937054622586212,0.08733061116515119,0.0184064041385933
2018-11-01,0.1592409832644713,0.3184819665289426,0.0004777229497934,121.0,98.89134728580557,0.010112108161595704,0.0897154131087695,0.0205469950600038
2018-12-03,0.1305225448850335,0.261045089770067,0.0003915676346551,119.0,98.42889355808671,0.010159618419461882,0.0882694397103166,0.0203575165935743
2019-01-02,0.1160492560111832,0.2320985120223665,0.0003481477680335,120.0,99.985470558701,0.010001453155265141,0.08899719116548521,0.0202260680111156
2019-02-01,0.1566207663327871,0.3132415326655742,0.0004698622989983,121.0,100.9461608301286,0.009906270746470314,0.08905809056692221,0.0187742651750343
2019-03-01,0.1429501548314628,0.2859003096629256,0.0004288504644943,122.0,97.56993935640634,0.010249058332886335,0.0933192896385056,0.0211098076939153
2019-04-01,0.1513574781037691,0.3027149562075383,0.0004540724343113,121.0,104.65483492476024,0.009555220269745989,0.0837995590105951,0.0189998099505641
2019-05-06,0.1376447650395502,0.2752895300791004,0.0004129342951186,121.0,104.53773493047962,0.00956592373715592,0.08392466814070382,0.0190520947556108
2019-06-03,0.1754802115492491,0.3509604230984982,0.0005264406346477,122.0,102.4624371831747,0.00975967415465888,0.08173997260865809,0.0170655519149736
2019-07-01,0.1100646984467492,0.2201293968934984,0.0003301940953402,121.0,104.4488750059014,0.009574061950820329,0.0784677000850012,0.0161965245940484
2019-08-01,0.1550697903185292,0.3101395806370585,0.0004652093709555,126.0,107.91259737685188,0.009266758694610912,0.0805912299218926,0.0179389733911434
2019-09-02,0.1531883239879641,0.3063766479759282,0.0004595649719638,126.0,104.05220994134083,0.00961055993489938,0.08591887911461141,0.0184152543351101
2019-10-08,0.1656791071756934,0.3313582143513868,0.000497037321527,125.0,108.46261652586304,0.009219766515235574,0.07823324697556519,0.0182912801266408
2019-11-01,0.1239181462173905,0.2478362924347811,0.0003717544386521,123.0,104.16922123982005,0.009599764576311594,0.08435897972383459,0.0176211703345705
2019-12-02,0.1242446536016025,0.248489307203205,0.0003727339608048,125.0,107.02781889380226,0.009343365214162064,0.0792534943963298,0.0174321584665345
