epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.29792906397796537,-0.29792906397796537,-1.0378409244797446,-1.0378409244797446,3.7170727252960205,0.26088380813598633
1,-0.43100622013570317,-0.43100622013570317,-1.036875069141388,-1.036875069141388,3.6835286617279053,0.14924860000610352
2,-0.6035804247977324,-0.6035804247977324,-0.9911606799472462,-0.9911606799472462,3.7182276248931885,0.15063738822937012
3,-0.6187861478741629,-0.6187861478741629,-0.991321861743927,-0.991321861743927,3.75577712059021,0.16050219535827637
4,-0.6287954310965107,-0.6287954310965107,-0.9902383522553877,-0.9902383522553877,4.039975881576538,0.16041159629821777
5,-0.6334432409739638,-0.6334432409739638,-0.9943719560449774,-0.9943719560449774,3.920736789703369,0.15584707260131836
6,-0.6388468485639756,-0.6388468485639756,-0.9954130378636447,-0.9954130378636447,4.064606428146362,0.15606999397277832
