date,turnover,traded_notional,cost,n_holdings,eff_holdings,hhi,top5_weight,max_weight
2020-01-02,0.5,1.0,0.0015,14.0,10.668076776386009,0.09373760809572716,0.4999911845986682,0.09999851259524487
2020-02-03,0.7777090564417403,1.5554181128834805,0.002333127169325221,14.0,10.511470662323747,0.0951341664857896,0.49999555704717913,0.09999915909323669
2020-03-02,0.9999294869715535,1.999858973943107,0.0029997884609146604,10.0,10.00214183200908,0.09997858626637121,0.4999578574057691,0.09999200213787988
2020-04-01,0.896046328812147,1.792092657624294,0.002688138986436441,12.0,10.413842860403166,0.0960260312552177,0.4995559197633713,0.09991593919748606
2020-05-06,0.7973247892443001,1.5946495784886001,0.0023919743677329004,10.0,10.01815622443351,0.09981876680671811,0.5000255246406979,0.100007249291469
2020-06-01,0.699935768060685,1.39987153612137,0.002099807304182055,10.0,10.003250762958183,0.09996750293444387,0.4999844184662021,0.10001263913486817
2020-07-01,0.8043292065168244,1.6086584130336488,0.002412987619550473,10.0,10.020432810447065,0.09979608854394231,0.4995447727916452,0.0999242816834084
2020-08-03,0.6109268096132721,1.2218536192265441,0.0018327804288398163,10.0,10.013409778496516,0.09986608179637954,0.5000196981859117,0.10000420340015437
2020-09-01,0.7036809385441201,1.4073618770882401,0.0021110428156323603,10.0,10.019006057821906,0.09981029996676098,0.4996003229075394,0.0999407352093923
2020-10-09,0.7033162930320768,1.4066325860641535,0.0021099488790962302,10.0,10.012301893593628,0.09987713221470579,0.4997180000297462,0.09995420461011649
2020-11-02,0.7039850678027456,1.4079701356054912,0.002111955203408237,10.0,10.002857454358457,0.0999714336191284,0.49999629527907063,0.1000001889301985
2020-12-01,0.7998603185407307,1.5997206370814614,0.002399580955622192,10.0,10.001744752197197,0.09998255552165722,0.5000393601855275,0.10012228975465567
2021-01-04,0.6085434915380341,1.2170869830760682,0.0018256304746141023,11.0,10.166590009000602,0.09836139739231033,0.5000256790024926,0.10004260723273631
2021-02-01,0.5168302044972835,1.033660408994567,0.0015504906134918505,11.0,10.251003838399063,0.09755142186700946,0.4991931916877175,0.09984090015121458
2021-03-01,0.9999811017953117,1.9999622035906235,0.0029999433053859354,10.0,10.0153768698861,0.0998464673862415,0.49965645238688783,0.09993630374696491
2021-04-01,0.71051928010108,1.42103856020216,0.0021315578403032403,11.0,10.074589789651112,0.09925962454840856,0.5000272193053135,0.10000552880071814
2021-05-06,0.6165428042046331,1.2330856084092663,0.0018496284126138995,10.0,10.014782786211056,0.09985239034608508,0.49975258554037627,0.09996606979285146
2021-06-01,0.40556815526563217,0.8111363105312643,0.0012167044657968966,10.0,10.019991450879928,0.09980048435192854,0.49977154565708415,0.0999582249382132
2021-07-01,0.5315102642501908,1.0630205285003815,0.0015945307927505723,10.0,10.003695484289505,0.09996305880866421,0.49991912079947576,0.09998466603219792
2021-08-02,0.80012195654242,1.60024391308484,0.00240036586962726,10.0,9.972708121339139,0.100273665671639,0.512448997393707,0.11244268773013105
2021-09-01,0.793922017683465,1.58784403536693,0.0023817660530503952,10.0,10.00726455665988,0.09992740716887469,0.5059107176317127,0.10589264558269486
2021-10-08,0.6994753337813078,1.3989506675626155,0.0020984260013439233,11.0,10.047104136268107,0.09953116703450826,0.5088039442690406,0.10880351448526715
2021-11-01,0.7948602972497344,1.5897205944994688,0.0023845808917492034,10.0,9.987704415454509,0.10012310721296944,0.5082832354106148,0.10830988179185858
2021-12-01,0.5990506620783553,1.1981013241567107,0.0017971519862350661,11.0,10.048714153220772,0.0995152200323545,0.5115598371235707,0.11123825997221388
