epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.8936998222336591,0.56647449522932,-0.01636986502785688,0.18331760505788794,0.0024369626646539386,0.04500336487011584,-0.5819576328450983,0.3996869244358756,-0.23015896781263026,0.21309152922847055,0.007014001973650672,-0.13482627746733752,264.5327162742615,8.05783200263977
1,-0.8930258763318655,0.23112598444535354,-0.030350250722927467,0.17000542528857696,0.0058013145223251225,-0.005736217951558739,-0.6104430461471732,0.21021259372884576,-0.20063146711750465,0.1931217204440724,0.010466898791491985,-0.13362674618309195,220.16507983207703,7.465962886810303
2,-0.8488020107963897,0.14214362559195992,-0.046185643486156364,0.15639331783646734,0.009173917833271776,-0.029480908066034317,-0.6368994916027243,0.17276791550896384,-0.13466320356184786,0.18359520083123987,0.014216418293389406,-0.07506234554404562,391.25376296043396,7.621921539306641
3,-0.904324486016113,0.13821432690754115,-0.07495682803200227,0.1835658517535602,0.012937416960093602,-0.04684749887995074,-0.6239239925687964,0.1846920387311415,-0.12278358028693633,0.18133281035856766,0.018097989007153294,-0.057942372831431305,397.9801347255707,10.207480192184448
4,-0.8494511397433615,0.12417880605871433,-0.030604424799365974,0.1596638789818248,0.013470105374249343,-0.00982961153054488,-0.6174437051469629,0.1429822634566914,-0.09893061339177868,0.2131109738891775,0.022976064885204487,-0.01684521392665126,346.4886305332184,10.597772121429443
5,-0.8528730595989205,0.1374641328214485,-0.04987832197318916,0.1413731516956865,0.012051139068224024,-0.03868150082634431,-0.5757701830430464,0.0953288965604522,-0.25620882619511,0.21765221113508398,0.02160917171700434,-0.17381766777146945,262.2633717060089,8.771893501281738
6,-0.7490280208604359,0.08265454618033961,0.000906543798307305,0.10000700098310084,0.007594910686884334,-0.008132392366495088,-0.5430835851214149,0.0785660669207573,-0.30276307150382886,0.2447012960910797,0.023669133301485668,-0.2031950598413294,217.01090621948242,9.356007814407349
7,-0.6860730430790197,0.09522379398624474,-0.000872816487104484,0.08616956904809052,0.007180409715402105,-0.009692549605409955,-0.423380471765995,0.18096434257247232,-0.14593487791717052,0.2156524813987992,0.023952175270427357,-0.03839808465404944,187.3719699382782,8.721074342727661
8,-0.6269570461291576,0.10894683852931049,0.01266148387645937,0.1134666910429842,0.009359391562849562,0.026953200009982234,-0.5368913330815055,0.08057560703971169,-0.2849137647585435,0.23294451087713242,0.023726554756814785,-0.1903465354645794,176.6636140346527,9.361945152282715
9,-0.7278016855435394,0.09346192803616836,0.018541700119657493,0.128067111962031,0.01061812848522911,0.029759403631508908,-0.5929278311404315,0.07910813188010996,-0.20551905239170248,0.2363354509527033,0.02399324473332275,-0.1147400660609657,193.42124676704407,8.954339981079102
10,-0.7532443486537054,0.0662143161851112,0.012043512540660196,0.06826050957867928,0.005297323108148091,-0.01723191248923192,-0.6244224933060732,0.056147282773798164,-0.2744662602516738,0.255603165789084,0.023766739124601536,-0.1797254564748569,173.9168622493744,9.053138732910156
11,-0.8166392305082528,0.06305199295769785,0.01891531657686492,0.06179892616175119,0.004699265595875565,-0.02084467893849327,-0.6573206186294556,0.09369756958701393,-0.18466308171098883,0.23946856910532172,0.02426973527128046,-0.09702138196338307,188.46291089057922,9.42944073677063
12,-0.8310136229635399,0.09098679070996347,0.007783111067332119,0.08272135723382235,0.006614339377983499,-0.018244556717087176,-0.6576601334593513,0.10216993906281212,-0.1870072643187913,0.22977778383276679,0.02318441884761507,-0.10448298061435873,261.53390622138977,10.198579788208008
