experiment,fold,date,selection,n_valid,n_max,score_std,score_spread,spar_thresh,pi_support,pi_pr,cap_budget,deficit,cap_sum,cap_at_max,book_n,book_pr
lstm_musigma,f3_2022_2026,2022-01-04,sparsemax,113,165,0.0213232030967829,0.029353898183434424,0.008849557522123894,38,27.707414983695774,2.4605486392974854,0.0,2.460548603325151,13,38.0,22.996211461395994
lstm_musigma,f3_2022_2026,2022-02-07,sparsemax,119,165,0.018004314881869425,0.028314116434389802,0.008403361344537815,60,33.610963885640345,2.9498112201690674,0.0,2.9498114126035944,15,59.0,33.978633054679754
lstm_musigma,f3_2022_2026,2022-03-01,sparsemax,119,165,0.023237136702545565,0.03287757714005077,0.008403361344537815,44,31.458994299292115,2.7781357765197754,0.0,2.7781358575448394,14,44.0,32.93936651837191
lstm_musigma,f3_2022_2026,2022-04-01,sparsemax,119,165,0.02205575048497602,0.033511486311419675,0.008403361344537815,46,31.60431658480301,2.7602596282958984,0.0,2.7602595956996083,12,46.0,28.41751780939035
lstm_musigma,f3_2022_2026,2022-05-05,sparsemax,119,165,0.028406455492906886,0.03488495369919209,0.008403361344537815,36,29.99117422536942,2.7494559288024902,0.0,2.7494559006299824,15,36.0,25.333484150537288
lstm_musigma,f3_2022_2026,2022-06-01,sparsemax,118,165,0.027246507354536684,0.036072487737667774,0.00847457627118644,37,28.657538162347556,2.6119680404663086,0.0,2.611967885051854,12,37.0,23.96926902983207
lstm_musigma,f3_2022_2026,2022-07-01,sparsemax,117,165,0.024898853336125272,0.03431388398266247,0.008547008547008548,37,30.250663795690766,2.7336912155151367,0.0,2.733691232278943,15,38.0,24.615064552095713
lstm_musigma,f3_2022_2026,2022-08-01,sparsemax,119,165,0.020625446486810285,0.033182248974046785,0.008403361344537815,58,32.53059777457567,2.865173101425171,0.0,2.865172990364954,10,42.0,27.80084615874399
lstm_musigma,f3_2022_2026,2022-09-01,sparsemax,119,165,0.02218252822818911,0.03153909166820912,0.008403361344537815,42,30.366776667309058,2.735407829284668,0.0,2.735407947737258,15,40.0,26.33202327142968
lstm_musigma,f3_2022_2026,2022-10-10,sparsemax,119,165,0.024710344769659706,0.03306827124427347,0.008403361344537815,40,29.56094189450336,2.6444602012634277,0.0,2.644460261100903,15,42.0,26.496656545127813
lstm_musigma,f3_2022_2026,2022-11-01,sparsemax,119,165,0.024178205884038646,0.03325624156649373,0.008403361344537815,37,26.789476682141512,2.405078411102295,0.0,2.405078406620305,13,37.0,21.4914588439364
lstm_musigma,f3_2022_2026,2022-12-01,sparsemax,119,165,0.024976837154902135,0.040724467454838154,0.008403361344537815,37,29.506482352262186,2.6432735919952393,0.0,2.643273812660482,11,39.0,22.08135163515944
lstm_musigma,f3_2022_2026,2023-01-03,sparsemax,118,165,0.023997090081440787,0.03492976516737775,0.00847457627118644,40,27.368856807574414,2.4357247352600098,0.0,2.4357250331668183,14,41.0,22.536685784911946
lstm_musigma,f3_2022_2026,2023-02-01,sparsemax,119,165,0.024218750118276892,0.032914097882619425,0.008403361344537815,40,28.32184112105803,2.5228633880615234,0.0,2.522863397374749,13,38.0,25.72953701892559
lstm_musigma,f3_2022_2026,2023-03-01,sparsemax,119,165,0.024652419817136926,0.03805370616311787,0.008403361344537815,37,26.57466270819865,2.3323779106140137,0.0,2.3323779571801424,11,38.0,25.34202765209944
lstm_musigma,f3_2022_2026,2023-04-03,sparsemax,119,165,0.028337668120740987,0.040093608075330245,0.008403361344537815,47,35.59173967401888,3.1708927154541016,0.0,3.170892821974121,15,50.0,30.278851908554152
lstm_musigma,f3_2022_2026,2023-05-04,sparsemax,118,165,0.028058249569202682,0.04040687689084119,0.00847457627118644,41,34.13140907915779,3.0811760425567627,0.0,3.0811762002995238,16,45.0,29.56603558345142
lstm_musigma,f3_2022_2026,2023-06-01,sparsemax,119,165,0.027607057020474675,0.040561694495317324,0.008403361344537815,43,35.44379400599231,3.198146343231201,0.0,3.198146564885974,16,48.0,26.8458996484927
lstm_musigma,f3_2022_2026,2023-07-03,sparsemax,118,165,0.02544451439648009,0.03712621293330598,0.00847457627118644,40,33.23535924113314,3.027026653289795,0.0,3.027026802767068,13,43.0,23.85197503230567
lstm_musigma,f3_2022_2026,2023-08-01,sparsemax,119,165,0.020517223397599958,0.030645777886154274,0.008403361344537815,48,33.182512483774765,2.9121713638305664,0.0,2.912171421572566,14,48.0,26.87443011881119
lstm_musigma,f3_2022_2026,2023-09-01,sparsemax,119,165,0.025097349951893812,0.03732570780425512,0.008403361344537815,40,31.970178453469455,2.8764185905456543,0.0,2.876418733038008,16,44.0,25.03307327063974
lstm_musigma,f3_2022_2026,2023-10-09,sparsemax,119,165,0.026612951033296563,0.03916076301526622,0.008403361344537815,38,28.99271154323091,2.5889902114868164,0.0,2.588990396936424,15,41.0,23.813160369846905
lstm_musigma,f3_2022_2026,2023-11-01,sparsemax,119,165,0.028146943152892286,0.040049923568212686,0.008403361344537815,42,32.00807992179976,2.872567653656006,0.0,2.872567805228755,19,44.0,26.11526021208032
lstm_musigma,f3_2022_2026,2023-12-01,sparsemax,119,165,0.02825665531429817,0.03960494528047176,0.008403361344537815,43,33.36333029378254,2.946310520172119,0.0,2.946310706436634,14,46.0,29.301007057963716
lstm_musigma,f3_2022_2026,2024-01-02,sparsemax,117,165,0.025481177000467294,0.03703068190405512,0.008547008547008548,44,35.31269149147791,3.1573829650878906,0.0,3.157383067533374,15,46.0,30.471977414384387
lstm_musigma,f3_2022_2026,2024-02-01,sparsemax,120,165,0.024533221214705445,0.03785340040922164,0.008333333333333333,47,37.68253235992236,3.3883891105651855,0.0,3.388389136060141,16,51.0,32.013855099944884
lstm_musigma,f3_2022_2026,2024-03-01,sparsemax,119,165,0.031780162238467045,0.04866757018475973,0.008403361344537815,50,43.22924145627073,3.974562644958496,0.0,3.9745625029318035,23,55.0,34.8263456036471
lstm_musigma,f3_2022_2026,2024-04-01,sparsemax,119,165,0.029986166963784637,0.04275460566292291,0.008403361344537815,41,35.32250253496622,3.2487306594848633,0.0,3.2487305738031864,19,48.0,34.45177187893284
