epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.4110187953693494,-0.4110187953693494,-0.3420978371392597,-0.3420978371392597,6.694042444229126,0.19071316719055176
1,-0.6088400435356693,-0.6088400435356693,-0.5551905171437697,-0.5551905171437697,6.644742727279663,0.3036487102508545
2,-0.6640923251860015,-0.6640923251860015,-0.5911045507951216,-0.5911045507951216,6.710669755935669,0.1719646453857422
3,-0.6732283095253333,-0.6732283095253333,-0.5905932133848016,-0.5905932133848016,6.710417747497559,0.16198468208312988
4,-0.6776289194253565,-0.6776289194253565,-0.5907476761124351,-0.5907476761124351,6.653728008270264,0.16867804527282715
5,-0.6820123532346187,-0.6820123532346187,-0.5905373069373044,-0.5905373069373044,6.627376079559326,0.1757183074951172
6,-0.6846655625139029,-0.6846655625139029,-0.588924072005532,-0.588924072005532,6.7181479930877686,0.1740710735321045
7,-0.6878473808178465,-0.6878473808178465,-0.587551778013056,-0.587551778013056,6.777920722961426,0.1690669059753418
8,-0.6909204233466214,-0.6909204233466214,-0.5877454307946292,-0.5877454307946292,6.426448822021484,0.16064906120300293
