experiment,fold,date,selection,n_valid,n_max,score_std,score_spread,spar_thresh,pi_support,pi_pr,cap_budget,deficit,cap_sum,cap_at_max,book_n,book_pr
e2e_noselect,f2_2020_2021,2020-01-02,identity,116,155,0.003821811587577202,0.00821601469491223,0.008620689655172414,116,116.00000085081135,11.600003242492676,0.0,11.60000017285347,116,18.0,11.322734465338725
e2e_noselect,f2_2020_2021,2020-02-03,identity,118,155,0.0022674890419042445,0.004901414881144666,0.00847457627118644,118,117.99999954649174,11.800004005432129,0.0,11.800000175833702,118,18.0,11.19954383158159
e2e_noselect,f2_2020_2021,2020-03-02,identity,118,155,0.0036847837097171415,0.00888748438999262,0.00847457627118644,118,117.99999954649174,11.800004005432129,0.0,11.800000175833702,118,16.0,11.40299113821798
e2e_noselect,f2_2020_2021,2020-04-01,identity,120,155,0.002870130588899093,0.005500853844569065,0.008333333333333333,120,119.99998746862558,12.000001907348633,0.0,12.000000178813934,120,19.0,10.851419220655975
e2e_noselect,f2_2020_2021,2020-05-06,identity,120,155,0.0056859296632508355,0.009890371001286744,0.008333333333333333,120,119.99998746862558,12.000001907348633,0.0,12.000000178813934,120,20.0,11.51511933632913
e2e_noselect,f2_2020_2021,2020-06-01,identity,120,155,0.005352371867538368,0.010124410874171492,0.008333333333333333,120,119.99998746862558,12.000001907348633,0.0,12.000000178813934,120,16.0,11.339311941869235
e2e_noselect,f2_2020_2021,2020-07-01,identity,119,155,0.003684306295025694,0.006433965888719599,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,16.0,10.792909007629381
e2e_noselect,f2_2020_2021,2020-08-03,identity,118,155,0.0039059661833763843,0.006164011666827472,0.00847457627118644,118,117.99999954649174,11.800004005432129,0.0,11.800000175833702,118,15.0,10.76625365183363
e2e_noselect,f2_2020_2021,2020-09-01,identity,119,155,0.0036265652183155735,0.006620553395018263,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,15.0,10.810150580915113
e2e_noselect,f2_2020_2021,2020-10-09,identity,119,155,0.004616184430644236,0.008323762583460253,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,14.0,10.373755087826497
e2e_noselect,f2_2020_2021,2020-11-02,identity,119,155,0.005310288338426866,0.008343783768770449,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,17.0,11.118171799161686
e2e_noselect,f2_2020_2021,2020-12-01,identity,119,155,0.004818483145705906,0.008707254575741548,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,18.0,11.224038062472628
e2e_noselect,f2_2020_2021,2021-01-04,identity,117,155,0.004303270199263666,0.006725436331242578,0.008547008547008548,117,117.00001393379911,11.700003623962402,0.0,11.700000174343586,117,17.0,10.761038652674165
e2e_noselect,f2_2020_2021,2021-02-01,identity,119,155,0.0032268043384367224,0.006904777703892847,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,13.0,10.937591101350607
e2e_noselect,f2_2020_2021,2021-03-01,identity,119,155,0.003347441667610946,0.006647725326416059,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,16.0,11.637367500204046
e2e_noselect,f2_2020_2021,2021-04-01,identity,119,155,0.0042662908862615995,0.007823654310582127,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,17.0,11.363710873525632
e2e_noselect,f2_2020_2021,2021-05-06,identity,119,155,0.005132274135040643,0.008511476483325153,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,14.0,11.216248913109283
e2e_noselect,f2_2020_2021,2021-06-01,identity,119,155,0.005141381611802241,0.007688150320499509,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,16.0,11.39730482823457
e2e_noselect,f2_2020_2021,2021-07-01,identity,118,155,0.003053506021165507,0.0069188584476883004,0.00847457627118644,118,117.99999954649174,11.800004005432129,0.0,11.800000175833702,118,16.0,10.720631555678391
e2e_noselect,f2_2020_2021,2021-08-02,identity,119,155,0.0026903215120064527,0.004274735661583538,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,15.0,10.630334855060266
e2e_noselect,f2_2020_2021,2021-09-01,identity,119,155,0.002811837794295886,0.005621836647907851,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,18.0,11.701732460932156
e2e_noselect,f2_2020_2021,2021-10-08,identity,119,155,0.004412723907778265,0.009577369788943343,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,14.0,10.450721568963116
e2e_noselect,f2_2020_2021,2021-11-01,identity,119,155,0.004468357847672122,0.009348172125085687,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,17.0,10.780376822405186
e2e_noselect,f2_2020_2021,2021-12-01,identity,119,155,0.004463664487544934,0.008003668519159575,0.008403361344537815,119,118.99998779482742,11.900004386901855,0.0,11.900000177323818,119,12.0,10.172534903223848
