epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.3043130892609437,0.9781615288860827,-0.016778763131159974,0.14274148127703692,0.007346912339509953,0.12932373959492577,-0.4830457087267529,0.9661326896060597,-0.07000297443433241,0.31265051527456805,0.025126597759398548,0.15975758636539633,65.45471549034119,3.184178352355957
1,-0.14352967663028512,0.8712633036705385,0.028012155044644355,0.22628718673487205,0.011306144754368678,0.22523526229098978,-0.4734432941133326,0.7172528234395114,0.24570683999495072,0.34853552959182044,0.02254060147838159,0.4668961577117443,50.651357889175415,3.1409809589385986
2,-0.20949098475681371,0.5622789565339146,0.022611629969653595,0.22770934058241096,0.01093450052024101,0.18267960054238877,-0.492969962683591,0.4797320853580128,0.2923432136462493,0.3697868585586548,0.023670903661034325,0.4995837536725131,53.621092796325684,2.31671142578125
3,-0.18640064084565783,0.37966156670128004,0.014612381376679537,0.2177638352051916,0.010807282122690791,0.15362767740545502,-0.5052530806172978,0.3050914623520591,0.02279664711518721,0.25951331041075965,0.018658991225741127,0.15119612487879666,47.55867123603821,2.0906312465667725
4,-0.2127725907141365,0.26300006063587694,-0.003037826939351318,0.20442864257303706,0.0098259100723445,0.11402514495000422,-0.5190200859850104,0.23044439879330722,-0.0747260766273195,0.2648706761273471,0.020467883145267315,0.04931958172131668,41.079472064971924,2.2894139289855957
5,-0.2087639346269958,0.19624633351004267,0.004152645222304097,0.233562092577298,0.011125216568421841,0.13080715040216245,-0.5421206097711216,0.1460321843624115,-0.07378729517486962,0.2643098465420983,0.021584894677454777,0.040343681519681755,36.78853726387024,1.9488248825073242
6,-0.2958082150982087,0.1320925665548049,-0.013535490416618714,0.2458081012703927,0.011922505435937768,0.10491950011318438,-0.540538969703696,0.11588603122667833,-0.25177588601681317,0.25682346522808075,0.021180792288346725,-0.14464865083044226,35.35513639450073,1.9275503158569336
7,-0.2698070725583168,0.12010011023067567,0.02603896606870624,0.282614356961595,0.014751426178501942,0.16712687089366007,-0.58777409250086,0.14161177792332388,-0.2308170267126777,0.2585446252064271,0.022056121548468418,-0.12410483170639384,28.916696548461914,1.822758436203003
8,-0.34274078203163233,0.13638160961220064,0.005337438164615488,0.250706026981394,0.012961697756279126,0.12301624088312488,-0.5746318386359648,0.10850315337831323,-0.15198146873577076,0.2563513937321576,0.020215860144658523,-0.050202792341058906,30.6078143119812,2.0179357528686523
9,-0.374583518424307,0.11598521313933005,-0.006066211677403246,0.24872782056679926,0.012454974816422012,0.1048928403733186,-0.5823826193809509,0.09156295589425346,-0.07028504867445338,0.24044169350103897,0.01945797938176177,0.020311816849491814,27.07517671585083,1.9819636344909668
10,-0.44806488105152026,0.12285213495593474,-0.022324751427183938,0.25153392773256245,0.011703150371245266,0.08262408704283726,-0.5975787856362083,0.14456530118530447,-0.03999458456581289,0.29406928745183075,0.01981891378421675,0.08155762878331271,29.368592500686646,1.9189014434814453
11,-0.4290293395962476,0.15543133199933062,-0.043559367571736195,0.22897791922530333,0.010561808803777719,0.05413159395915916,-0.4875571091066707,0.14589739387685602,-0.016078196465969086,0.33194960382851685,0.019955389794300903,0.13568600470369513,30.567893266677856,1.9854044914245605
12,-0.39076882977801636,0.1390028763786856,-0.0010570438735815417,0.27298025230327283,0.012531957455843418,0.12278844487954335,-0.6103164756839926,0.10018006509000604,-0.07319197058677673,0.31442971392111346,0.02012523433024233,0.053134486079216,28.627504110336304,1.9836134910583496
