epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.5409537932643568,0.6461363983063297,-0.0015989945746446384,0.29060314211795346,0.009581201162388307,0.16380204105365823,-0.2585843999616124,0.4562816457314925,-0.006083514880050312,0.358669557354667,0.02318304049020464,0.21620404042980887,92.83789920806885,1.6927354335784912
1,-0.5864972184405072,0.4634768205289622,-0.03796410374343395,0.27403044865559073,0.017046780920878964,0.10379586107886703,-0.3063094907186248,0.4381031773307107,0.07038692384958267,0.36209828474304895,0.024652423506433315,0.2892678678035736,117.62059116363525,1.8365156650543213
2,-0.5593120041445523,0.2548874414717878,-0.059214795164707054,0.2815054569763082,0.018334401588360884,0.06942987410735538,-0.25967088019983336,0.20894033665006811,0.1371162154457786,0.3490249365568161,0.0248723334886811,0.33142795837060973,73.30194544792175,1.9119813442230225
3,-0.4823529530202842,0.17792079569274233,-0.05315352671331804,0.3532463177924848,0.023721786496720014,0.11674820722741935,-0.2887593677098101,0.17624928599054163,0.10568573054942218,0.33540247922593897,0.024624253369190476,0.2867602108215744,50.821876764297485,1.944556713104248
4,-0.49597328409858277,0.1610031388415635,-0.04863287231934662,0.3520896407484098,0.023204189519049557,0.11711912177048112,-0.3431591337377375,0.16041320833292874,-0.07947564125061035,0.3396648006005721,0.026139695197343826,0.09822186556729404,47.62956738471985,1.8962488174438477
5,-0.5219203480341621,0.14044322215646277,-0.070328863172344,0.3669279949128173,0.024237766826368926,0.0992251864371409,-0.35732923448085785,0.14539895206689835,-0.06470729817043651,0.3689885681325739,0.026495796543630688,0.1250897507098588,48.3072988986969,1.6954526901245117
6,-0.5698650893648617,0.13939515199825053,-0.10005325835397225,0.3610345252028858,0.02404176091903266,0.061458768628765155,-0.42547186667268927,0.1608121015808799,-0.0023179569027640605,0.3820564692670649,0.025960860604589634,0.1882051539353349,41.321109771728516,1.77268385887146
7,-0.6015908402170389,0.13331306299180476,-0.07393329439130221,0.32497161951001363,0.02240833281788207,0.06413307291178302,-0.48582498051903467,0.1444330229000612,-0.043331133032386955,0.3692003976215016,0.0254878777671944,0.1326177382672375,40.31501889228821,1.6990909576416016
8,-0.6718393847886616,0.15477015897062898,-0.0802277448295637,0.30575067402069805,0.021055580571805704,0.0419962510239077,-0.5177255977283824,0.19233148003166373,0.15059843388470737,0.339902556755326,0.021577262065627358,0.30958755991675635,48.28210234642029,1.7917141914367676
9,-0.6712770999075119,0.1648906454557681,-0.044629787258405725,0.25667118502937203,0.017619710689311036,0.050686867168272726,-0.5242127640680834,0.15432354943318802,0.0971697128631852,0.36214524236592377,0.023460502312941986,0.26471391726623883,46.83230638504028,1.7196271419525146
10,-0.6621221330102164,0.12347691961144673,-0.09425411893779995,0.28721420347463084,0.02020262459022853,0.015691084517094927,-0.49215496941046283,0.1170787052674727,0.005955315110358325,0.3409871486100284,0.025178965350443668,0.1641202179545706,42.68779802322388,1.6728496551513672
