n_days,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,downside_dev,var_95,cvar_95,skew,kurtosis,omega,hit_ratio,alpha,beta,r2,info_ratio,bench_ann_return,bench_sharpe,bench_max_drawdown,excess_ann_return,turnover_mean,rebalances_per_year,turnover_ann,holdings_mean,total_return_gross,ann_return_gross,ann_vol_gross,sharpe_gross,sortino_gross,max_drawdown_gross,calmar_gross,downside_dev_gross,var_95_gross,cvar_95_gross,skew_gross,kurtosis_gross,omega_gross,hit_ratio_gross,cost_drag_ann,mkt_ann_return_mkt_up,mkt_hit_mkt_up,mkt_n_mkt_up,mkt_ann_return_mkt_down,mkt_hit_mkt_down,mkt_n_mkt_down,experiment,group,fold,index,test_start,test_end,n_rebalances,n_max,max_universe,max_investable,cost_bps,cost_total,eff_holdings_mean,seconds,hhi_mean,top5_weight_mean,max_weight_mean
487,-0.017618818254617974,-0.009156021174127393,0.22829767567116696,-0.04010562589921173,-0.04101992754996289,-0.35694384770707743,-0.025651152787598108,0.1602449232737639,0.021496758308980703,0.03192067957978174,-0.08390868866582828,5.184739111457916,1.0126611618552857,0.48459958932238195,-0.014952632205098926,1.0748358946825773,0.9517300665714526,-0.24264678379322588,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.017333363728815665,0.17006882533637876,12.41889117043121,2.112066233335562,120.66666666666667,-0.0055626144812968015,-0.002882269772611079,0.22840723329644477,-0.012618995164965919,-0.01292257171813828,-0.35348657619725554,-0.008153830913801634,0.16012459938207438,0.021496758308980703,0.03192067957978174,-0.08483763888291032,5.181576476265094,1.0174507918423763,0.48459958932238195,0.006273751401516314,12.645634214713896,0.91701244813278,241.0,-0.9241130679490556,0.06097560975609756,246.0,ew,baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.01224495542421927,120.45788005977336,34.526753425598145,0.00830672843304387,0.04462187347772758,0.01095750923792634
486,0.341912901106888,0.164735813502088,0.23982304506152927,0.6869056868985347,0.6449383552016457,-0.17884993358008594,0.9210840071591199,0.17418305530722017,0.02336710338516634,0.03606858184022151,-0.7264462482293162,6.048683343604439,1.1378517989354786,0.5349794238683128,0.060073877665052226,1.10949947987125,0.9231136463513894,1.0252215132389895,0.09170040551591607,0.44154997104554616,-0.1818968999378775,0.07303540798617192,0.18739675667942537,12.444444444444445,2.3320485275661826,119.79166666666667,0.36009713450116765,0.17289323117122968,0.23987761491758883,0.7207560039757275,0.677479139706157,-0.17845152910852546,0.9688526180466882,0.17402760700987385,0.02336710338516634,0.03604917351317563,-0.7269874809903012,6.052400108961825,1.1435191089897905,0.5349794238683128,0.008157417669141687,12.68605383602224,0.8935361216730038,263.0,-0.9362853577390973,0.11210762331838565,223.0,ew,baseline,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.013492566480918627,119.67480292304356,34.58505964279175,0.008357018250374762,0.04408486147784741,0.010288102503116995
1108,-0.03672616050106814,-0.008474019326004667,0.20101444184181083,-0.04215627120300805,-0.04328282432742789,-0.3951242394499864,-0.021446467920572313,0.14005399691588577,0.02027057618501454,0.028118831340464483,0.11918154433340807,7.612240410606647,1.0100733185617532,0.48826714801444043,0.013202711796828848,1.065678884644845,0.9333640160552689,0.2461486419591706,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,0.009383840168061819,0.1631779100524203,12.509025270758121,2.0411966004752213,126.14545454545454,-0.010302967346966008,-0.002352657213984921,0.20086509697320523,-0.011712623295120099,-0.012046709444072953,-0.3871842544267292,-0.0060763246105353655,0.1397049737136009,0.01999080396659937,0.028066763354422625,0.12215457004494713,7.605842762027548,1.0154115920819653,0.48826714801444043,0.006121362112019746,8.84013700621711,0.9168207024029574,541.0,-0.8890030685955338,0.07936507936507936,567.0,ew,baseline,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.026924355158649344,125.7651132915851,34.47725296020508,0.007961364341623622,0.044339426736056974,0.009761459426201026
487,0.171566136770952,0.08538457974562697,0.316749933002291,0.2695646339568741,0.27276481650264034,-0.48107937680938506,0.1774854293524587,0.21975169562183083,0.02853148240090435,0.04383828656911718,-0.10387274055120634,4.259691298025604,1.072026930815294,0.5071868583162218,0.09765475394499366,1.1641884230169932,0.5800239618836697,0.4926726976773344,0.008177342554688272,0.03946353342530782,-0.32461968881054737,0.0772072371909387,0.48437594085234287,12.41889117043121,6.015412095020471,13.208333333333334,0.21302506179640823,0.10509275840778365,0.3168910314977425,0.33163689710963723,0.3362404204411057,-0.4710825588772324,0.2230877718297603,0.21941383662084418,0.02853148240090435,0.04383828656911718,-0.10947073011235836,4.255932368203682,1.0821843628083407,0.5071868583162218,0.019708178662156683,19.342067777781054,0.8008298755186722,241.0,-0.9385329530647346,0.21951219512195122,246.0,meancvar_hist,baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.034875067741368684,10.682035841554727,38.71220684051514,0.09372986520143621,0.5000015375081454,0.10000083097462913
486,0.6969622505501984,0.31549523479083685,0.38240298697747227,0.8250333954881555,0.8597042739418279,-0.3493245077070699,0.9031580316586291,0.24858677216605543,0.03477701069792237,0.04973325435383656,1.52767291044317,21.473269559942164,1.1740616046874897,0.5411522633744856,0.21847421163238204,1.16414985469277,0.3997219670095717,0.7927774522844414,0.09170040551591607,0.44154997104554616,-0.1818968999378775,0.22379482927492078,0.48562554613234415,12.444444444444445,6.04334012964695,11.666666666666666,0.7576458475903671,0.3396811676759892,0.3821293613518268,0.888916691652083,0.9266990702647505,-0.33957970700743156,1.0002987830734993,0.2477371259974943,0.03477701069792237,0.04963125599200214,1.5304081087793109,21.51563233426031,1.184288095135965,0.5432098765432098,0.02418593288515236,17.47858144981498,0.7642585551330798,263.0,-0.9417003294655718,0.27802690582959644,223.0,meancvar_hist,baseline,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.034965039321528786,10.35433676495331,37.23893427848816,0.09664462730625911,0.5104950610425348,0.1102699384908709
1108,-0.23155455853584916,-0.05814468498334768,0.29232647675340795,-0.19890324553938932,-0.2030737184130576,-0.490414182253588,-0.11856240518199712,0.20446107720310933,0.030889638022489653,0.04192362352349982,0.09928896241382502,5.2713960135628115,0.9897950144884712,0.490072202166065,-0.0156966670083452,1.0575950832048018,0.4346657234911662,-0.07171083502859288,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,-0.0402868254892812,0.4428872384047024,12.509025270758121,5.540087657300699,13.690909090909091,-0.1729074023922097,-0.04225746823780929,0.29198732101345215,-0.1447236410510525,-0.14792872327810638,-0.4700343961911416,-0.08990292748836427,0.20362696201738698,0.03061759392684915,0.04175357854991273,0.10272926725710986,5.26602916549606,0.9996410614983989,0.4918772563176895,0.01588721674553839,8.89996274570737,0.7282809611829945,541.0,-0.9001879570907476,0.26278659611992944,567.0,meancvar_hist,baseline,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.07307639433677592,10.61332894753657,42.80954647064209,0.09439203606907484,0.513369369879946,0.11316916726235358
487,0.10555171125521001,0.053295310798990414,0.17850972955969613,0.2985568962008187,0.2919369055088924,-0.27435096634979306,0.19425960662022876,0.1260026011989809,0.017819731166616094,0.026025995027628188,-0.19612333942742846,6.078492523931513,1.0686651949442179,0.5236139630390144,0.04541326232511166,0.7586580674772805,0.7755339656520537,0.38955022158052355,0.008177342554688272,0.03946353342530782,-0.32461968881054737,0.04511796824430214,0.61330458430476,12.41889117043121,7.616562886807368,15.0,0.15540495560132284,0.07761111811886101,0.17862756353452983,0.43448567837548935,0.4230539823289174,-0.26262566214889127,0.2955199331391335,0.1255252501651141,0.017778982232122587,0.025951644465040946,-0.2073256990999001,6.06517188813948,1.0925077992548662,0.5318275154004107,0.024315807319870597,5.458841506826827,0.8589211618257261,241.0,-0.8217810441032078,0.1951219512195122,246.0,full,main,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.044157930069942716,10.968318413536005,471.9121594429016,0.09131919691314709,0.4999897056228096,0.10000343853541434
486,-0.06994477003248989,-0.0369004096489739,0.18895409350942222,-0.19528769641147709,-0.20374763166353127,-0.2610789642416024,-0.1413381187418312,0.13092944951493024,0.01922515212240762,0.0256634036936897,0.27506507480712017,9.534159451823326,0.9816344752346012,0.4773662551440329,-0.09660871383931025,0.7020675698474851,0.5954262898483227,-0.9557803148206261,0.09170040551591607,0.44154997104554616,-0.1818968999378775,-0.12860081516488997,0.43298934242840903,12.444444444444445,5.388311816886868,25.291666666666668,-0.040572771534870156,-0.021247443611852823,0.18920004030495524,-0.11230147508217175,-0.11722980333040336,-0.251852596957829,-0.08436460004186719,0.1305121020996929,0.018927794510955928,0.02561518138488459,0.2776323651504603,9.515462949736435,0.9965993101735128,0.48148148148148145,0.015652966037121074,3.0071634415046082,0.7072243346007605,263.0,-0.8207561765609303,0.2062780269058296,223.0,full,main,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.031175232654845453,12.754528186729543,385.633825302124,0.07926738572966324,0.4941302613153507,0.10000886900397558
1108,0.06437588417484807,0.014290614010159741,0.15300842693555697,0.09339756179689739,0.09466196149835596,-0.3165200659675125,0.0451491565518204,0.10674815854179118,0.014269076265821115,0.021306360088445175,-0.06533888691468745,9.178961301919696,1.0302389772253915,0.5,0.026708186149919863,0.5647028809052526,0.45233704746732095,0.19772398318234283,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,0.03214847350422623,0.4680986913046898,12.509025270758121,5.8554583587391695,24.345454545454544,0.14995343953015117,0.032288109181548785,0.15286655338993904,0.21121761736320954,0.21422390621756257,-0.3078331426189491,0.1048883460268493,0.1060940360045446,0.014209273322019335,0.021248108941057966,-0.05288409276209366,8.986718696685076,1.0512959493410305,0.5045126353790613,0.017997495171389044,2.034955030645249,0.6987060998151571,541.0,-0.6435494837150004,0.31040564373897706,567.0,full,main,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.0772362840652738,12.494534887473693,499.7117660045624,0.08063388538576395,0.4971806159073732,0.1000066064855282
487,-0.018890379448887273,-0.009819870898171046,0.23280352268970428,-0.04218093774835018,-0.04268914884884591,-0.3607268927673202,-0.027222453038745747,0.1634900607944867,0.021945533390665357,0.03255802377614672,-0.07795185323446185,4.977063211567791,1.0126407500298462,0.4948665297741273,-0.014825293156502072,1.0829214637638704,0.9290675134085176,-0.19230018381267278,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.017997213452859318,0.16166770109016101,12.41889117043121,2.0077335856125127,120.66666666666667,-0.007458766651771476,-0.0038665385349839765,0.232930810928976,-0.016599515193217357,-0.016820455199104006,-0.35730750036157044,-0.010821319258821344,0.1633757789261665,0.021945533390665357,0.03255802377614672,-0.07796855585202536,4.976033091355187,1.017086493829071,0.4948665297741273,0.005953332363187069,12.879946964992621,0.9045643153526971,241.0,-0.9254672782892831,0.09349593495934959,246.0,lstm_musigma,main,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.011640074478491594,100.25022694466217,61.60671591758728,0.010006521219556206,0.09002653466014443,0.019947654516711003
