epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.4332743383222437,-0.4332743383222437,-0.39558169787580316,-0.39558169787580316,8.12664270401001,0.20146918296813965
1,-0.6312433339029778,-0.6312433339029778,-0.5662585198879242,-0.5662585198879242,8.206734418869019,0.1636824607849121
2,-0.6669580612815064,-0.6669580612815064,-0.5905083661729639,-0.5905083661729639,7.965112686157227,0.19571995735168457
3,-0.6738307586380543,-0.6738307586380543,-0.5882889818061482,-0.5882889818061482,6.908998489379883,0.26935768127441406
4,-0.6779755134391421,-0.6779755134391421,-0.587873862548308,-0.587873862548308,7.742821455001831,0.16935181617736816
5,-0.683465848669751,-0.683465848669751,-0.5849581035700712,-0.5849581035700712,7.135016918182373,0.16555428504943848
6,-0.6862673942596857,-0.6862673942596857,-0.5819503312761133,-0.5819503312761133,7.288222551345825,0.16809749603271484
7,-0.6899891081657118,-0.6899891081657118,-0.580650194124742,-0.580650194124742,6.8518898487091064,0.16400909423828125
8,-0.6935697241707612,-0.6935697241707612,-0.5799809829755262,-0.5799809829755262,7.118363618850708,0.20898771286010742
