epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.3812142535048814,0.6868706595806675,0.011851388656486267,0.14864785045910564,0.007247005796490636,0.12398796229985834,0.3765033818781376,0.5137402577833696,-0.09824406795881012,0.26543382893909107,0.018658810379830273,0.1421560257334601,171.92446541786194,3.781069755554199
1,-0.22177031565500238,0.3834849696122963,0.006687876113882971,0.10739885016474053,0.005503646151890224,0.08206241487619602,0.3308701501651244,0.42640097574754193,-0.08433264629407362,0.2902231182564389,0.019465212456204674,0.1559712363576347,108.29373836517334,3.7843282222747803
2,-0.3240591719575966,0.3168508777864107,-0.005827198960313588,0.1473187778370796,0.007717981736069298,0.0748293396373873,0.1569047902118076,0.34766656160354614,-0.15206716933541678,0.27298087220300327,0.019824781285768204,0.05470519174229015,107.90440940856934,3.462660312652588
3,-0.388748565276388,0.2667355714863493,-0.041162622285567364,0.25147023430193655,0.012800964324216124,0.08517216190425608,0.33471653678200464,0.24309931830926376,-0.14026384191079574,0.3524781411344355,0.023997969248078087,0.1177547863599929,109.35117292404175,3.605199098587036
4,-0.18241703109318064,0.18802493867528347,-0.07273184523014849,0.26962939284400633,0.012942205556523454,0.07558584621687996,0.19278528473593973,0.17445435578172858,-0.1993402283300053,0.3473239947449077,0.01987961307168007,0.030925347046418625,76.91730666160583,3.597830295562744
5,-0.35106347125905163,0.142225279209723,-0.05779948738183229,0.29256264490025646,0.01372301260746189,0.08132102683129656,-0.022618574174967678,0.12102224677801132,-0.1564441445198926,0.3120898387648843,0.01954770308326591,0.028988847678357906,75.4809353351593,4.1516196727752686
6,-0.4664295199718184,0.12889012802420682,-0.07025238102344611,0.29633024448656853,0.01390614863911658,0.05806495319653786,-0.1429846320639957,0.10750061409039931,-0.26559727266430855,0.30806719714945013,0.0195932500064373,-0.09551880982789127,80.56018662452698,3.846604585647583
7,-0.4359630625997137,0.0840186053275607,-0.053217794305381885,0.3070732323267988,0.013473326178580408,0.07859769979321206,-0.2578180879354477,0.055066721005873245,-0.19312590225176376,0.3296624422073364,0.01898893773217093,-0.02958089519630779,70.96090126037598,3.781538248062134
8,-0.5363222119035839,0.05861169490821034,-0.021083987419471307,0.20568947430395224,0.008475832858945235,0.042465527559708775,-0.3083894903009588,0.041400387713854965,-0.12730960276993838,0.3285458724607121,0.019169443117623978,0.029433860020204025,68.71219086647034,3.803260326385498
9,-0.5580589390779269,0.05625205747214437,-0.04343130525187341,0.1902034506415024,0.007589636912341627,0.009079368553970379,-0.34077407216483896,0.05984141474420374,-0.3042714379050515,0.32309477166696027,0.020039590160277756,-0.15077774158932947,66.143967628479,3.8234949111938477
10,-0.5095743647286,0.0671765141416597,-0.08964609802622377,0.33833804027042313,0.01520437305039577,0.0504875018666605,-0.3199422095309604,0.06389396976340901,-0.23959041860970584,0.3257905448024923,0.01954117612066594,-0.08275881138714877,68.84642839431763,3.6885321140289307
11,-0.5888406175920982,0.05266863161712202,-0.0355578092470341,0.25489772083098355,0.011429084893335193,0.049702938368814134,-0.3554816340858286,0.03657763959331946,-0.159226269884543,0.29969192905859515,0.020249604162844746,-0.021021099253134293,76.99473810195923,3.899420738220215
12,-0.6012057908846222,0.047990230054288874,-0.020821065216499193,0.14269486895470423,0.005874266571761156,0.0010790758488969949,-0.3714127229018645,0.03181607106869871,-0.18639148297634991,0.2947689816355705,0.018775732087140732,-0.05419093590568413,68.87564134597778,3.9166371822357178
13,-0.5973806951820623,0.055034642100675414,-0.029160314826646463,0.1376932501674715,0.005301883609095821,-0.009246410282136772,-0.3308217484842647,0.04363580234348774,-0.11351151019334793,0.2924851829355413,0.019679627973924984,0.023692130703817715,72.9048056602478,4.373477935791016
14,-0.606985729699599,0.09747969937859145,-0.02797599259962095,0.09140927202864128,0.0036179668714323354,-0.02960399307580736,-0.2735712291164832,0.0433266782625155,-0.0783026936379346,0.31244402852925385,0.01997407458045266,0.07486894726753235,74.00115323066711,4.274991273880005
15,-0.6043634470125646,0.07979543893846847,-0.01698807040378066,0.07149213593051218,0.0026388991887492416,-0.031059906402965368,-0.35396061702208087,0.03576972403309562,-0.09177645634521138,0.2964684028517116,0.019367247227240692,0.044005906717343765,72.51659893989563,3.6747069358825684
