n_days,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,downside_dev,var_95,cvar_95,skew,kurtosis,omega,hit_ratio,alpha,beta,r2,info_ratio,bench_ann_return,bench_sharpe,bench_max_drawdown,excess_ann_return,turnover_mean,rebalances_per_year,turnover_ann,holdings_mean,eff_holdings_mean,hhi_mean,top5_weight_mean,max_weight_mean,ann_return_gross,ann_vol_gross,sharpe_gross,max_drawdown_gross,cvar_95_gross,total_return_gross,cost_drag_ann,experiment,group,n_folds,bench_ann_vol
2081,0.4582572320934628,0.0467418732963083,0.17505490089978776,0.2670126517798336,0.2684723779351167,-0.4118729760508614,0.11348613775169421,0.12230823134386887,0.016574489811104598,0.02572774368461864,-0.1033093955295918,7.740942927299249,1.0643086441322487,0.5064872657376261,0.036456445637447765,0.7746948797936841,0.7397318238932195,0.2947176975911091,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.03385766012632452,0.5306446502441211,12.472849591542527,6.618650909051613,85.85436893203884,17.421594242024472,0.06245363357588144,0.46233476382406913,0.10000184736868088,0.06773984594744542,0.17500698429608713,0.3870693859442727,-0.3940338555043914,0.025654212314901084,0.7181690002964394,0.02099797265113712,full,e2e,3,0.19434829714965896
