epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_total,seconds_train,seconds_val
0,-0.5432620289387139,0.8380048256794005,-0.005403126461985912,0.2631066756621572,0.1556244888662837,-0.24992976168339903,0.8275909423828125,0.06800103458491238,0.3423916914246299,0.29696298661557113,118.45786714553833,2.0981764793395996
1,-0.5597859742759749,0.5964318425145768,-0.05215426587023353,0.2528033851439716,0.07791201110559566,-0.2473593604835597,0.507559285922484,0.16839201240376991,0.2283318354324861,0.30857793444936926,133.49119663238525,2.1763856410980225
2,-0.5488523706537849,0.40349595715071407,-0.09250184838155298,0.24532987609619403,0.01562744652041952,-0.2311089409684593,0.3633319789713079,0.11148374459960243,0.2608839828859676,0.2551480382680893,95.74336218833923,1.9839262962341309
3,-0.44421033224958273,0.31601306614075,-0.07790327318837396,0.260433187182168,0.03949359522862289,-0.19204616220667958,0.2549022436141968,0.18326216614381832,0.22954135591333563,0.3043184551325711,60.04789185523987,1.9323093891143799
4,-0.3996943338198289,0.2316874727493024,-0.06977170569829301,0.2532900678747483,0.04007264522423271,-0.18751112591813912,0.17958114634860645,0.19016703302887353,0.22815622660246762,0.3034521388736638,49.29031300544739,1.9165568351745605
5,-0.43670625179125805,0.20385061943804034,-0.0683617584499751,0.23986048149016068,0.02828291795067205,-0.29055996374650434,0.1482707837765867,0.26546030872586096,0.2191931442780928,0.36082796820185403,45.433069944381714,1.9923937320709229
6,-0.497756639378188,0.17518537485872515,-0.06409559374006878,0.24347265599338153,0.02538360996555736,-0.33184864033352246,0.10772084783424031,0.26131715744056483,0.2186712541363456,0.3482399918138981,46.95521545410156,2.1499288082122803
7,-0.5200096618469435,0.13185614353145353,-0.04931550093336415,0.25080925382616864,0.03727377247321242,-0.32436336306008423,0.09861258214170282,0.25838963281024585,0.23143590241670609,0.3515324961732734,52.7379686832428,2.702857732772827
8,-0.48021494646250973,0.1302361392224108,-0.07087555849428807,0.28120740463260474,0.03473026146188037,-0.29781540686433966,0.09789133952422575,0.25980780701237643,0.2378186590292237,0.35872473093596374,51.17405557632446,3.211829900741577
