epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-1.1221140345544305,0.7243287764660274,-0.007025383994692424,0.1323802866333143,0.001330042801546786,0.020716275012952395,-0.9415933543985541,0.3695073507048867,0.05067759481343356,0.16541931981390173,0.0067569781094789505,0.08293563262982802,38.76336598396301,1.354398250579834
1,-1.0662342779843121,0.2300990611769771,-0.01630763736382866,0.11023780802008874,0.005650694250308674,-0.03915156232093582,-0.8582434356212616,0.3094874200495807,-0.04132835787128319,0.14035030183466998,0.009073297323828394,-0.016955502839251,38.73655962944031,1.1611711978912354
2,-0.8990440300971497,0.23157630110059985,-0.041914573118787345,0.12405424296344054,0.0070092592855830116,-0.03962496574079433,-0.9003547484224493,0.24475881863724103,-0.047561043365435166,0.1360912031748078,0.008312711957842112,-0.03676231882788918,28.19399094581604,1.2746758460998535
3,-0.9810770929627518,0.17884985471272286,-0.015030962191095561,0.09255665071479237,0.00557939917080634,-0.043395963511678556,-0.9011289965022694,0.20636070451953195,-0.05086812089112672,0.14369819922880692,0.009361517869613388,-0.03913432833823291,30.64688277244568,1.1942369937896729
4,-0.9621843609155533,0.15185707653979308,-0.01826335679746823,0.08829129807196046,0.005646748026223758,-0.049503689429203745,-0.9105689904906533,0.18683667887340893,-0.04926873540336436,0.14120328019965778,0.00922263532199643,-0.04181769761172208,28.187527656555176,1.2972331047058105
5,-0.9765209894030149,0.1374769775580814,-0.02183395426699053,0.09780469960497536,0.005842540223410936,-0.05099346923805375,-0.9519924413074147,0.17716681550849567,-0.053316007114269516,0.13290208307179538,0.009068464606323025,-0.055279058827595276,29.236003637313843,1.2303450107574463
6,-1.0141988662818007,0.13682766400903235,-0.005988628741372412,0.08351118241273264,0.005177225908246745,-0.04679293491884725,-0.9888632622632113,0.18164538659832694,-0.036311251534657044,0.13412851840257645,0.00913411963053725,-0.040834658525206825,29.701515674591064,1.1883795261383057
7,-0.9966442395598833,0.12729487920762927,-0.0008553775860074879,0.07540334655213675,0.005027919360025699,-0.04506072346903099,-1.0088296315886758,0.13673784516074441,-0.02532635908573866,0.13371808691458267,0.01009692935357717,-0.03557956625114788,27.857757568359375,1.2552778720855713
8,-1.1293526372253782,0.09062044751894383,0.003483423151614372,0.06696394730300664,0.004539010107008009,-0.062368813548450364,-0.9909008903936907,0.13174635916948318,-0.04527645998380401,0.14063782719048587,0.010401616740802472,-0.050471368499777534,35.26019024848938,1.3304004669189453
9,-1.133663613278106,0.09257715849476006,-0.022286214691565463,0.12228109251053734,0.0087035974320593,-0.05655071782730235,-0.9866003014824607,0.13737564195286145,-0.032185794108293274,0.139729785986922,0.010389984924007546,-0.03685338253324682,31.518080711364746,1.1387462615966797
10,-1.1530622661909984,0.0851952223434248,-4.35327613399229e-05,0.07377223942059143,0.005707198141495082,-0.06423692214338265,-1.0197210203517566,0.12477647309953516,-0.022121201184662907,0.1438769190148874,0.011679187205366114,-0.027998005801981144,30.35474991798401,1.098130226135254
11,-1.11555529387227,0.08662648754947969,-0.005769500285071562,0.07039728379797924,0.005418533130415817,-0.06804520739726758,-0.9576718427918174,0.10760343752124092,-0.017934161153706638,0.14549276571382175,0.012601558288389986,-0.017593067478049885,24.79529857635498,1.103837490081787
