epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.3181375648197998,-0.3181375648197998,-1.040927605195479,-1.040927605195479,4.298447370529175,0.16379380226135254
1,-0.4743596638541624,-0.4743596638541624,-1.0110242095860569,-1.0110242095860569,4.558382511138916,0.18327689170837402
2,-0.6097454257444086,-0.6097454257444086,-0.9970822551033713,-0.9970822551033713,4.542622089385986,0.14826750755310059
3,-0.6200596961720162,-0.6200596961720162,-0.9889567548578436,-0.9889567548578436,4.14484167098999,0.1472938060760498
4,-0.6304253828094666,-0.6304253828094666,-0.9920080791820179,-0.9920080791820179,4.0243079662323,0.15552926063537598
5,-0.6339511398719736,-0.6339511398719736,-0.9957203648307107,-0.9957203648307107,4.145381212234497,0.14454150199890137
6,-0.6408502417784857,-0.6408502417784857,-0.9958920587192882,-0.9958920587192882,4.012192249298096,0.14047551155090332
