epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.46143082246543415,-0.46143082246543415,-1.0673058520663867,-1.0673058520663867,11.675763368606567,0.465045690536499
1,-0.5679895759346973,-0.5679895759346973,-1.048279426314614,-1.048279426314614,13.48306941986084,0.48874950408935547
2,-0.6712840691837202,-0.6712840691837202,-1.0143041231415488,-1.0143041231415488,15.141995906829834,0.7301137447357178
3,-0.6815402529438037,-0.6815402529438037,-1.0187794728712602,-1.0187794728712602,15.355454683303833,0.8095495700836182
4,-0.6898803657077881,-0.6898803657077881,-1.0179922634905034,-1.0179922634905034,15.334299802780151,0.8241679668426514
5,-0.6942572287586798,-0.6942572287586798,-1.0203938213261692,-1.0203938213261692,16.688915967941284,0.682567834854126
6,-0.6980929807367096,-0.6980929807367096,-1.017011891711842,-1.017011891711842,16.108157873153687,0.5581812858581543
