epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.5594441233885311,0.5202442413295498,-0.07869218091857229,0.26690587233609825,0.00671791568405585,0.05755868347233716,-0.25913799689574674,0.24766953560439023,0.14479039507833394,0.2375962111082944,0.015715304931456394,0.2781569517471574,89.85721588134766,1.9206702709197998
1,-0.5867929722800964,0.2190068575148364,-0.10865219554753676,0.25556075607092327,0.018533254703435736,0.0008828253805182362,-0.30793751640753314,0.20148892294276843,0.14704294739799065,0.2466107647527348,0.01921513939107006,0.27891861511902377,66.71771907806396,1.7018046379089355
2,-0.6116887603154164,0.19087239861033345,-0.11943439617468656,0.2557019044197243,0.018484088171003315,-0.015180993761213226,-0.3641192533753135,0.16476478766311298,0.13993615453893488,0.24198674207383936,0.019666536457159302,0.26066060770641675,62.603498697280884,1.5598793029785156
3,-0.6170267915168336,0.16205847536334556,-0.10886391453473394,0.2403764151434862,0.016094752391871376,-0.018077787367328433,-0.37159030545841565,0.12658486786213788,0.07152329588478262,0.2315760309045965,0.017738511277870697,0.18054928291927685,43.24040961265564,1.39670729637146
4,-0.5706511801179811,0.14428621809218675,-0.117278054463215,0.23906796215144732,0.015351394047420329,-0.02502917719450388,-0.4184821275147525,0.09349480880932375,-0.03699810667471452,0.22900520129637283,0.01748546272177588,0.062491219575432216,33.86844539642334,1.3909530639648438
5,-0.5874718983465707,0.10588589873705201,-0.1211640644704795,0.24055564756156833,0.014129413730813233,-0.03491543352831411,-0.46616973931139166,0.06868630749258128,-0.04800854826515371,0.2256270538676869,0.017749167132106693,0.04280580004507845,31.558794736862183,1.4263911247253418
6,-0.6442060864438083,0.09709758246104226,-0.12797808484496453,0.247763209101808,0.016846770317585188,-0.04196055254806544,-0.5207105576992035,0.07662689143961127,-0.08694517070596869,0.23054065758531744,0.01961812876503576,0.0035349171270023694,31.17971706390381,1.4582409858703613
7,-0.6854153699916965,0.08725339037771443,-0.1377802031694108,0.25771385041698247,0.020959246014991335,-0.04778022974558914,-0.5481081198562275,0.06512670930136334,-0.08630864728580821,0.24052168428897858,0.021737490949982948,0.007391543550924821,31.054874658584595,1.4599595069885254
8,-0.718810688206599,0.07289057364331857,-0.140916058644368,0.2639462284118165,0.022274442607153007,-0.05126051796699753,-0.5617600869048726,0.059719350866296074,0.021084568717262962,0.2402655604210767,0.02118115017021244,0.11219441755251451,35.58686280250549,1.8449664115905762
9,-0.7278876479800421,0.07180723761215464,-0.15856434053648974,0.2606455204823545,0.021407108160290327,-0.07244250904910891,-0.5659501498395746,0.05883829566565427,-0.0010115111416036432,0.24826224690133875,0.021330443464896896,0.09373886815526268,34.203134536743164,1.6144607067108154
10,-0.7236524672169267,0.06362100703400055,-0.171824213850511,0.2735450974175038,0.022305956721760844,-0.07874885535592796,-0.5370611629702828,0.049507207829843865,-0.029116728089072487,0.2518510886213996,0.021735855801538986,0.06978928230025551,31.614802837371826,1.4086189270019531
11,-0.6976919819437365,0.058997628328795654,-0.1534894194226456,0.262703251178938,0.020818044758536887,-0.06518918725853885,-0.5683372400023721,0.046893414448608055,0.03288221630183133,0.2564455948092721,0.020283660174093464,0.1292443031614477,30.36780619621277,1.5737247467041016
12,-0.7186289733304209,0.05711276842039505,-0.18765689324559146,0.26842932892209703,0.019871376732094142,-0.09972247408120004,-0.5707237910140645,0.042716258290139114,-0.0230181176554073,0.25290329212492163,0.019372844729911198,0.07000562142242085,30.663435220718384,1.5294599533081055
