epoch,train_L_pred,train_L_total,val_L_pred,val_L_total,seconds_train,seconds_val
0,-0.4332743383222437,-0.4332743383222437,-0.39558169787580316,-0.39558169787580316,7.086088180541992,0.18056488037109375
1,-0.6312433339029778,-0.6312433339029778,-0.5662585198879242,-0.5662585198879242,6.91498589515686,0.20284152030944824
2,-0.6669580612815064,-0.6669580612815064,-0.5905083661729639,-0.5905083661729639,7.65749716758728,0.18566346168518066
3,-0.6738307586380543,-0.6738307586380543,-0.5882889818061482,-0.5882889818061482,11.631377458572388,0.17052054405212402
4,-0.6779755134391421,-0.6779755134391421,-0.587873862548308,-0.587873862548308,8.938853025436401,0.21937894821166992
5,-0.683465848669751,-0.683465848669751,-0.5849581035700712,-0.5849581035700712,8.694990873336792,0.17045855522155762
6,-0.6862673942596857,-0.6862673942596857,-0.5819503312761133,-0.5819503312761133,7.377140045166016,0.15789127349853516
7,-0.6899891081657118,-0.6899891081657118,-0.580650194124742,-0.580650194124742,7.0305845737457275,0.1549816131591797
8,-0.6935697241707612,-0.6935697241707612,-0.5799809829755262,-0.5799809829755262,7.5048887729644775,0.20041322708129883
