experiment,fold,selection,encoder_sha256,n_periods,n_valid,score_std,score_spread,spar_thresh,spread_below_thresh,pi_support,pi_pr,cap_budget,fill_periods,cap_sum,book_n,book_pr
full,f1_2018_2019,sparsemax,495d7f55842e6560,24,116.58333333333333,0.038434585958399596,0.058730532197035445,0.008578761073891286,0.0,32.208333333333336,23.277167532259696,2.063385014732679,0.0,2.0633850283293214,17.0,11.505959134150393
full,f2_2020_2021,sparsemax,5f82a7829218c90c,24,118.75,0.12284192424262208,0.12251318457973696,0.008421517643958083,0.0,8.875,6.196581827434308,0.5438276578982671,1.0,1.0000000086341363,10.375,10.070578885176937
full,f3_2022_2026,sparsemax,16b34fe4218e8c2c,55,118.92727272727272,0.12977400273856482,0.19313200794526586,0.008409274473691844,0.0,15.89090909090909,11.053520796513231,0.9735171491449529,0.5636363636363636,1.0726625922198185,15.636363636363637,11.696506661625934
