n_days,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,downside_dev,var_95,cvar_95,skew,kurtosis,omega,hit_ratio,alpha,beta,r2,info_ratio,bench_ann_return,bench_sharpe,bench_max_drawdown,excess_ann_return,turnover_mean,rebalances_per_year,turnover_ann,holdings_mean,total_return_gross,ann_return_gross,ann_vol_gross,sharpe_gross,sortino_gross,max_drawdown_gross,calmar_gross,downside_dev_gross,var_95_gross,cvar_95_gross,skew_gross,kurtosis_gross,omega_gross,hit_ratio_gross,cost_drag_ann,hhi_mean,top5_weight_mean,max_weight_mean,mkt_ann_return_mkt_up,mkt_hit_mkt_up,mkt_n_mkt_up,mkt_ann_return_mkt_down,mkt_hit_mkt_down,mkt_n_mkt_down,experiment,group,fold,index,test_start,test_end,n_rebalances,n_max,max_universe,max_investable,cost_bps,cost_total,eff_holdings_mean,seconds
487,-0.2881972792301418,-0.1613071573689414,0.19316233948823303,-0.8350859582479215,-0.7997783979857193,-0.45774975355075187,-0.3523915766588324,0.14392801243293116,0.02168208658457827,0.028604175422656287,-0.1682379442077374,4.020285412021038,0.8717480888654082,0.49075975359342916,-0.180697495531079,0.7947315632171976,0.7268226556422452,-1.7048290016768608,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.16948449992362968,0.6912958767701088,12.41889117043121,8.585128260175807,10.541666666666666,-0.25195291216373794,-0.13947389570004498,0.19354479094317623,-0.7206285171528787,-0.6927676166836506,-0.4422708450708116,-0.31535855744168245,0.14338025521507025,0.02168208658457827,0.028509326136759893,-0.17147356177473497,4.014397138491282,0.8918362890546689,0.4928131416837782,0.02183326166889643,0.1009225223724771,0.5290388665222677,0.11977640270982144,5.364705329277004,0.8340248962655602,241.0,-0.8848358477234277,0.15447154471544716,246.0,adaboost_mcvar,tree_baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.049773303127447835,9.917174192348371,259.426908493042
486,0.4803786312800784,0.2255794090908596,0.2976700444860679,0.7578169630079039,0.8072148560256768,-0.2500943043149185,0.9019773949222378,0.19349517257970794,0.02488047397400024,0.04008260830589084,1.2715669061832648,21.540244119794075,1.1685140598475288,0.5205761316872428,0.12793258362926016,1.0894566642222077,0.5777400119213142,0.7087181614054611,0.09170040551591607,0.44154997104554616,-0.1818968999378775,0.13387900357494353,0.8191119549490425,12.444444444444445,10.19339321714364,10.583333333333334,0.5703295329300015,0.26364434585448393,0.29755567856497644,0.8860336563763901,0.944892245163707,-0.24222559825920653,1.0884247897381891,0.1927800261979717,0.02488047397400024,0.04008260830589084,1.2606721305034214,21.540480665958654,1.1917084729081096,0.522633744855967,0.038064936763624324,0.09896481126035618,0.5030219020077665,0.10257758504077179,12.549138228543681,0.7946768060836502,263.0,-0.9279583327462342,0.19730941704035873,223.0,adaboost_mcvar,tree_baseline,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.05897606075633106,10.116214844091996,315.4141700267792
1108,-0.23449489685284874,-0.058965550713312,0.13964725721430646,-0.42224639344560755,-0.4354853947008339,-0.30216190768285367,-0.19514554685430996,0.09788004637803822,0.012684578343936619,0.02083328059586881,0.6733206225511167,25.70517871447335,0.920302744784991,0.47743682310469315,-0.05037457880259821,0.4707060176878567,0.37730063256495505,-0.3387623141532104,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,-0.04110769121924551,0.37066978535563794,12.509025270758121,4.636717712120164,10.872727272727273,-0.1859805289267068,-0.04572167131765481,0.13920757730267902,-0.3284424038085383,-0.3387642092481654,-0.29625711721701453,-0.1543310477977909,0.09697341971030135,0.012684578343936619,0.020662956120422068,0.6914845249863755,25.925446119706915,0.9411136018151683,0.48375451263537905,0.013243879395657188,0.09953279742774118,0.527065787600804,0.10641245965908211,1.5534314796472386,0.7412199630314233,541.0,-0.6369503686064053,0.2257495590828924,567.0,adaboost_mcvar,tree_baseline,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.061160514583680256,10.057777438248545,914.6624355316162
487,-0.19940630576491858,-0.10870748795950991,0.2197800102543801,-0.49461954175763545,-0.4970799836642936,-0.45777915325258,-0.23746709999162077,0.15762640281699275,0.024187477267270982,0.03124819199525467,0.012139427041244277,4.711832154415986,0.9319496743793355,0.4804928131416838,-0.11877795486587737,0.9411780423622581,0.7874076699952439,-1.1807839063614518,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.11688483051419818,0.7672927719780457,12.41889117043121,9.52892543105384,10.666666666666666,-0.1540603213941414,-0.08293209527934131,0.2201947788356817,-0.37663061639271933,-0.3791530952796971,-0.44230092242726626,-0.18750152006065282,0.15702919789973413,0.024149311201812285,0.03122703602057534,0.007857110259853946,4.699446556543133,0.9528811886796882,0.48459958932238195,0.025775392680168596,0.09980890909939029,0.5174472827398002,0.11485678473710526,8.03426152046269,0.8257261410788381,241.0,-0.9078293991465207,0.14227642276422764,246.0,adaboost_mcvar_mu022,tree_baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.05524507958241929,10.033861104234424,258.8373646736145
486,0.48037024135580086,0.2255758075234029,0.29766993209528675,0.7578051499376636,0.8072036525093912,-0.2500969950393097,0.9019532901142909,0.1934947688217775,0.024880299093352355,0.04008248473499612,1.2716173931583032,21.540828308169754,1.168512216374589,0.5205761316872428,0.12793018948776486,1.0894511502168576,0.5777346000389624,0.7086989011226353,0.09170040551591607,0.44154997104554616,-0.1818968999378775,0.13387540200748682,0.8191089732837845,12.444444444444445,10.193356111975985,10.583333333333334,0.5703203018259992,0.26364049415327306,0.29755556121895615,0.8860210613212949,0.9448804314446281,-0.24222564026343574,1.0884086997006068,0.19277962005489616,0.024880299093352355,0.04008248473499612,1.2607227197828308,21.541066144009328,1.191706538089994,0.522633744855967,0.03806468662987017,0.0989655952445439,0.5030261266069943,0.10258095975316277,12.548982198449862,0.7946768060836502,263.0,-0.9279578156927706,0.19730941704035873,223.0,adaboost_mcvar_mu022,tree_baseline,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.058975846076432484,10.116125283268174,316.4831244945526
1108,-0.16438041996427843,-0.04002066232456114,0.14441374493670278,-0.2771250225669474,-0.2753206322651978,-0.30216190768285367,-0.1324477417801004,0.10370869879324729,0.013269973825246004,0.021870290116901173,-0.3359350884224736,12.389287638887827,0.9579978188078936,0.4756317689530686,-0.02958656137126384,0.5599024431368497,0.4991838396882383,-0.22285860573051103,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,-0.022162802830494654,0.44120366057379856,12.509025270758121,5.519027739668635,10.454545454545455,-0.10095625312379619,-0.023914058709904595,0.14387397842282515,-0.16621531545909282,-0.16563058285069446,-0.29625711721701453,-0.08072062178471495,0.10264478616071715,0.013098454357141076,0.02168236058828954,-0.32118759666301927,12.42825633450832,0.9805728257978933,0.47833935018050544,0.016106603614656545,0.1001986414164213,0.5200481349828432,0.10530109772024467,2.0263531572765974,0.7652495378927912,541.0,-0.6790256680120991,0.19929453262786595,567.0,adaboost_mcvar_mu022,tree_baseline,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.07279860399467673,9.986724231141668,915.3790588378906
487,-0.20657194394185563,-0.11284439301941984,0.2520951409925524,-0.44762621197349284,-0.46914616671181253,-0.4752414668893722,-0.23744643698292434,0.17776577493403467,0.027327669889461243,0.03470032229923988,0.11935666809046483,4.488130841352099,0.9416585645909007,0.4537987679671458,-0.12015842249915294,1.0868963603147508,0.7981412656251048,-1.0253102452209728,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.12102173557410811,0.8459527989201185,12.41889117043121,10.50579574511063,10.5,-0.15691470245087402,-0.08453460117936218,0.2525706668082729,-0.3346968286049331,-0.35129972649039015,-0.4582708025799944,-0.18446429644534482,0.17717162937894002,0.027327669889461243,0.03470032229923988,0.11183466239945164,4.472330343885707,0.9621543315208098,0.45790554414784396,0.028309791840057663,0.0984854743596975,0.50046527380522,0.10095403316259217,11.43703922161121,0.8008298755186722,241.0,-0.9332286957084649,0.11382113821138211,246.0,xgboost_mcvar,tree_baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.060908601522248536,10.18915020364542,69.76994204521179
486,0.5079578045534343,0.2373657713636883,0.30036502215634275,0.7902576993140608,0.8259283098617777,-0.29710144287110685,0.7989384671775761,0.19813609339674856,0.025332356188064648,0.04220282733901073,1.0760783897523665,19.28134464783557,1.1735212796628516,0.5246913580246914,0.1368225686246825,1.103819793266568,0.5824792134082688,0.7588172253356609,0.09170040551591607,0.44154997104554616,-0.1818968999378775,0.14566536584777223,0.8142429237952369,12.444444444444445,10.132800829451837,10.708333333333334,0.5989530937371743,0.27553563887633303,0.3003242113992657,0.9174606256104424,0.957598343348357,-0.2820366914102267,0.9769496213368998,0.19751223375968263,0.025332356188064648,0.04220282733901073,1.0639470998461484,19.264867656105167,1.1959319481916986,0.5288065843621399,0.03816986751264473,0.098558952264908,0.5034255869032745,0.1034293186134947,13.025707041618922,0.7908745247148289,263.0,-0.9293785540967887,0.21076233183856502,223.0,xgboost_mcvar,tree_baseline,f2_2020_2021,csi300,2020-01-02,2021-12-01,24,155,120,155,15.0,0.058625490513257064,10.160778127529658,67.11925649642944
1108,-0.3493815893201312,-0.09313312717540312,0.15929904118649538,-0.5846433630844635,-0.5812436094544939,-0.34260779000873465,-0.2718359882389969,0.11431827603032035,0.014491449276066212,0.02451568727425533,0.36351031329269107,16.601972877999934,0.8980036362468955,0.49097472924187724,-0.08421070088104751,0.6029838028288103,0.47581466355301755,-0.6143170147295709,-0.017857859494066486,-0.09799478744727774,-0.35103348516332844,-0.07527526768133663,0.4617575414908803,12.509025270758121,5.776136755472563,10.709090909090909,-0.2976159102373559,-0.07720458221181814,0.15882439569473056,-0.4861002736645679,-0.4849490338396298,-0.3067103695413913,-0.25171820022667735,0.11328137952546281,0.014383453471149643,0.02433718865568128,0.3782366630035988,16.70947896282934,0.9175729249052287,0.4936823104693141,0.01592854496358498,0.09950889708713599,0.5231012882904119,0.10762164473330298,2.2205476647042186,0.7707948243992606,541.0,-0.7293578019993111,0.2239858906525573,567.0,xgboost_mcvar,tree_baseline,f3_2022_2026,csi300,2022-01-04,2026-07-01,55,165,120,165,15.0,0.07618999434599526,10.059820428851888,127.16257905960083
487,-0.26029805594653854,-0.14445487083288266,0.22197991086493146,-0.650756504361241,-0.6606548003109426,-0.49865014590670986,-0.28969182505745833,0.15976431759827428,0.023701745607291186,0.031212957250244644,0.03271122423510922,4.690420400222939,0.9037526300229176,0.46611909650924027,-0.15925648187452454,0.9429126046913957,0.7747257368592334,-1.518056844761193,0.008177342554688272,0.03946353342530782,-0.32461968881054737,-0.15263221338757094,0.7653922231722623,12.41889117043121,9.505322722270723,10.458333333333334,-0.2185133410030191,-0.11977872997159755,0.22242229925461723,-0.538519430709064,-0.5462466175270603,-0.48459320438993925,-0.24717377149848516,0.15929165489353667,0.023701745607291186,0.031212957250244644,0.023424514382175785,4.672840896179015,0.9239022409266089,0.4722792607802875,0.024676140861285112,0.09977847994863526,0.5186453265057996,0.11734660321447687,7.6158372791938085,0.8091286307053942,241.0,-0.9109619487995201,0.13008130081300814,246.0,xgboost_mcvar_mu022,tree_baseline,f1_2018_2019,csi300,2018-01-02,2019-12-02,24,155,120,155,15.0,0.05510824006840288,10.047938006642767,62.983810901641846
