n_days,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,downside_dev,var_95,cvar_95,skew,kurtosis,omega,hit_ratio,alpha,beta,r2,info_ratio,bench_ann_return,bench_sharpe,bench_max_drawdown,excess_ann_return,turnover_mean,rebalances_per_year,turnover_ann,holdings_mean,eff_holdings_mean,hhi_mean,top5_weight_mean,max_weight_mean,ann_return_gross,ann_vol_gross,sharpe_gross,max_drawdown_gross,cvar_95_gross,total_return_gross,cost_drag_ann,experiment,group,n_folds,bench_ann_vol
2081,-0.009644497078497238,-0.0011728864626335822,0.20763229999893648,-0.005648863219448948,-0.005849612599195959,-0.4577791532525787,-0.002562122923903537,0.1424254098984961,0.019229235306100198,0.03045512164230687,0.8768915864224318,24.366122106800848,1.0194578096131424,0.4872657376261413,-0.0051979234146035365,0.8025835136557681,0.564354664252231,-0.08050130833377674,0.012884213169983783,0.06629444846672479,-0.4560262048486341,-0.014057099632617365,0.6052411962897363,12.472849591542527,7.5490824079271475,10.533980582524272,10.027859281678193,0.09982051827337465,0.5154758179454314,0.10689384701339692,0.021733182521739502,0.20750591439783478,0.10473524373899136,-0.44230092242726493,0.030341624084244907,0.19428634322638616,0.022906068984373085,adaboost_mcvar_mu022,tree_baseline,3,0.19434829714965896
2081,-0.1933585376547723,-0.02568492618952345,0.1996062871559311,-0.12867794173967353,-0.13407842607429815,-0.4667349877288921,-0.05503107087494115,0.1367213416135631,0.018288423058622695,0.029398035659237487,1.1518362050114803,29.237988944925164,0.9935512976457452,0.4906295050456511,-0.029146356492851244,0.7219919855105384,0.49417161939481025,-0.24990423704161796,0.012884213169983783,0.06629444846672479,-0.4560262048486341,-0.03856913935950723,0.5498701568526186,12.472849591542527,6.85844776130061,10.728155339805825,10.038631999788725,0.09972427054091028,0.5219230753666508,0.10863282511906555,-0.0054073662335288875,0.199501435272722,-0.027104397650758363,-0.44227084507080994,0.02928185344358552,-0.04378725439320297,0.020277559955994562,adaboost_mcvar,tree_baseline,3,0.19434829714965896
2081,-0.22156367964842483,-0.029875233305859394,0.22243024865535976,-0.13431281710316745,-0.1390904398609661,-0.4752414668893715,-0.06286327138371084,0.1533683258250006,0.021630165492162987,0.033088075374254,0.784836781792364,19.167382334769304,0.9949801994142392,0.490148966842864,-0.03317663975666915,0.8653935112490754,0.5717432603198774,-0.25318201987131733,0.012884213169983783,0.06629444846672479,-0.4560262048486341,-0.04275944647584318,0.6334112827880285,12.472849591542527,7.900443659801089,10.660194174757281,10.113479645971417,0.09904908328915539,0.5132422476988012,0.10509117381512373,-0.006591566962889206,0.22237267675788158,-0.029641982364884134,-0.458270802579993,0.03301457056151932,-0.05314842726876423,0.02328366634297019,xgboost_mcvar,tree_baseline,3,0.19434829714965896
2081,-0.2994614345731954,-0.04218309688615651,0.24499943090833579,-0.1721763055928849,-0.1753445614296428,-0.49865014590670764,-0.08459457443746249,0.1716971367415409,0.02331269567991849,0.03545722080313665,0.4612382775257714,14.165803267013453,0.9902993839111421,0.4906295050456511,-0.045372906488062546,1.0150962259456946,0.6484041033696131,-0.3089697092011372,0.012884213169983783,0.06629444846672479,-0.4560262048486341,-0.055067310056140295,0.7683362656129105,12.472849591542527,9.583342676717301,10.485436893203884,10.077868411291295,0.09938443959916064,0.5110532713314317,0.11031939303770912,-0.01415112306623556,0.24463580561598652,-0.05784567402389607,-0.4845932043899368,0.035305912887592494,-0.11103179021235976,0.028031973819920952,xgboost_mcvar_mu022,tree_baseline,3,0.19434829714965896
