epoch,train_L_pred,train_L_sparse,train_L_decision,train_L_tail,train_L_turnover,train_L_total,val_L_pred,val_L_sparse,val_L_decision,val_L_tail,val_L_turnover,val_L_total,seconds_train,seconds_val
0,-0.9333054967314364,0.9987431226006473,0.007642018052444972,0.09928910315025553,0.004068977904276528,0.06789931198525949,-1.1330349770459263,0.9989764148538763,-0.08879795670509338,0.1360629918900403,0.007196555443277413,-0.026975755833766678,50.57971501350403,2.4889471530914307
1,-0.8665361203343035,0.9887888474636767,0.014936887345126696,0.06407810245073928,0.001959716192949742,0.06116092608714229,-1.1082558022304014,0.9759140393950723,-0.055933032523502006,0.13330245932394807,0.006354629633609544,0.0038386520887301726,46.65606379508972,2.404348373413086
2,-0.912412393164922,0.8396719844944506,0.02937959652092148,0.058858673309161134,0.0020414317603200584,0.05357632559306179,-1.1918669939041138,0.6612834551117637,0.013412144204432314,0.11769095130942085,0.008349685252390125,0.027548951858823948,33.078312397003174,3.0447192192077637
3,-0.8870512302291681,0.4766753595995616,0.018096298334145455,0.0577668652185821,0.002250089160456645,0.008192234435567564,-1.2459387508305637,0.42659767920320685,-0.029641196470368992,0.1151685430244966,0.008662359281019731,-0.04532868228852749,22.673473834991455,1.560509204864502
4,-0.8971793720700655,0.28587936816445314,0.03437800065283402,0.05499434600659949,0.0021573728205942326,0.0029025468077645243,-1.245260563763705,0.31085011633959686,-0.055113231763243675,0.12161414257504723,0.008101794381879947,-0.07964540814811533,21.856030464172363,1.3329181671142578
5,-0.8335488834137837,0.2023699267441968,0.024722952785838467,0.062391336153193304,0.0023371706418954027,-0.004862106393977821,-1.1928980513052507,0.21514164453203027,-0.043666681105440315,0.12414275854825974,0.008349225708198819,-0.07102170925248753,18.612325429916382,1.359550952911377
6,-0.7925780720739479,0.14751346624759307,0.01854668853644745,0.08248598425488152,0.0028096593420439534,-0.0019071196340563067,-1.2016266096721997,0.1859493919394233,-0.0484950365498662,0.12346670437942851,0.00842784622430124,-0.07990155656906692,17.884544372558594,1.2204546928405762
7,-0.868766392569944,0.1360479156116405,0.03462715894025919,0.08073319394999823,0.0031110129171897333,0.004832920141473233,-1.2029312632300637,0.20203006944873117,-0.07244500382380052,0.12142529135400598,0.009416736704720692,-0.10240574316544966,18.695264101028442,1.302825927734375
8,-0.8204874837075371,0.11248596757650375,-0.014827370088188404,0.118324405322951,0.0048407923534697665,-0.021624528494360577,-1.1609738685868003,0.1419022340666164,-0.08839884772896767,0.10906781493262811,0.008764231424059042,-0.12700787525285373,18.5223388671875,1.2815780639648438
9,-0.8200817492352911,0.08764427873384521,-0.020823047021249624,0.11685145033680532,0.005513693234765431,-0.030127374904162913,-1.1859550367702136,0.14499987390908328,-0.17916947467760605,0.10876817256212234,0.009725691893518988,-0.21915522039952604,17.450193405151367,1.2660975456237793
10,-0.811084887708526,0.08465318812663297,-0.030479306317248708,0.12435644268091903,0.005572917906768025,-0.03537133949842439,-1.1856597824530168,0.13344585353677924,-0.1760338538072326,0.11097751761024649,0.009201887481718917,-0.21656459603797307,16.912790775299072,1.2461836338043213
11,-0.83977110401155,0.0803570244685713,-0.050029178043401026,0.14195940876940646,0.005757546768185727,-0.04923333358917251,-1.1915993311188438,0.11568973281166771,-0.16677209463986484,0.11447923359545795,0.009506358706858009,-0.2076170789924535,17.084675312042236,1.2075908184051514
12,-0.830509148848086,0.07224568540611899,-0.027867342662402844,0.13335248257919965,0.005437943700796375,-0.031579503307051685,-1.1885703260248357,0.11011429605158893,-0.1790731640701944,0.11297253180633891,0.009457073751202022,-0.22097543186762117,16.79463791847229,1.182715892791748
13,-0.8357960795198219,0.07448534972696419,-0.03578544212841844,0.12386247405715017,0.005667959106472427,-0.044317318457571496,-1.1792330633510242,0.10904040187597275,-0.17223489047451454,0.10999853976748207,0.009594922133890743,-0.2146599670364098,17.083820819854736,1.2376351356506348
14,-0.8369220173861607,0.07543616530945502,-0.03513877380482224,0.1289843020130353,0.005940363338463996,-0.04085484535870961,-1.1585992032831365,0.10957839610901746,-0.16624522344632583,0.10953331603245302,0.009254672479900446,-0.20712597981433978,19.2083637714386,1.2020177841186523
15,-0.8245675899593317,0.07511535812034664,0.0013161402824054282,0.10677068732140294,0.0049691026209305175,-0.015274638669138932,-1.1376728036186912,0.1093382015824318,-0.1691102023151788,0.11107617684385994,0.010339187653946945,-0.20606639303944327,17.221776485443115,1.1908128261566162
16,-0.803142537430198,0.07074249239571123,-0.02589171604780727,0.12297931672578835,0.00554833610132561,-0.0320937266932374,-1.0868955931880258,0.11637751283970746,-0.17383639819242738,0.10680788247422739,0.011427757203240286,-0.2060565095056187,17.341025829315186,1.2943365573883057
17,-0.8065427564174296,0.07485343951238208,-0.0346755408962448,0.1254348042589354,0.005858806143016891,-0.03926826178668493,-1.1123961426995017,0.11618233607573943,-0.18972547453912822,0.10600543123754588,0.011817209888249636,-0.2245269248431379,18.295727968215942,1.2547996044158936
18,-0.8203698964677302,0.07181959006800709,-0.0405496457950717,0.1403615862939013,0.005616488343691005,-0.03960739531700151,-1.1385667486624285,0.11485717377879402,-0.16458487104285846,0.11200429634614424,0.011138177979525855,-0.19981550696221265,17.754362106323242,1.2210559844970703
19,-0.8090574149917586,0.07382299966481795,-0.01081085109140679,0.11621009753680372,0.005065800568456368,-0.021163441773773318,-1.1582484732974658,0.11986774206161499,-0.15333766185424544,0.10776531052860347,0.010471328627318144,-0.19282175905325197,18.37430691719055,1.1794791221618652
20,-0.8365030799016177,0.06924142648118088,-0.004099459547257747,0.0871876307864146,0.0037269615374048975,-0.03350484785231122,-1.1568029902198098,0.10995789685032585,-0.15575316616080023,0.10453824495727365,0.010984137654304504,-0.19718441265550526,16.960665464401245,1.2111480236053467
21,-0.8056844753746314,0.06245286782911743,-0.03357544399065762,0.1089038501257997,0.004605625806753636,-0.048841055364808046,-1.1542178175666116,0.09813572093844414,-0.09115013205022975,0.10934166982769966,0.010294449007646604,-0.13179305703802544,16.702544927597046,1.2381041049957275
22,-0.8609063906247267,0.05248108008001224,-0.0028131384786824324,0.09704681520675679,0.00432338529427904,-0.030808878243418342,-1.1691506179896267,0.081127522343939,-0.07420952313325622,0.10644832422787492,0.009407739832319996,-0.12037993324073878,16.098719596862793,1.1889145374298096
23,-0.8612223534384765,0.055968585906617616,-0.009736466628263694,0.09945787481559687,0.003703427450858156,-0.036829478612326716,-1.1647321744398638,0.08658392761241306,-0.11715372192504053,0.1055701080371033,0.010711019054393877,-0.16147247701883316,16.324612855911255,1.1115398406982422
