n_days,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,downside_dev,var_95,cvar_95,skew,kurtosis,omega,hit_ratio,alpha,beta,r2,info_ratio,bench_ann_return,bench_sharpe,bench_max_drawdown,excess_ann_return,turnover_mean,rebalances_per_year,turnover_ann,holdings_mean,eff_holdings_mean,hhi_mean,top5_weight_mean,max_weight_mean,ann_return_gross,ann_vol_gross,sharpe_gross,max_drawdown_gross,cvar_95_gross,total_return_gross,cost_drag_ann,experiment,group,n_folds,bench_ann_vol
2081,1.578172631639934,0.12152274017634412,0.2217778181772658,0.5479481274327068,0.5470626229417845,-0.4586981800096017,0.2649296323211929,0.1546018677242117,0.020450699690478573,0.03274222057288068,-0.25117113855091033,6.3254982645148425,1.1189447988023704,0.5156174915905815,0.11438909394255801,0.7874313550022014,0.47615754954098777,0.6494845728443411,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.10863852700636034,0.6319993928094824,12.472849591542527,7.882833368458877,16.611650485436893,11.16739462617882,0.08987556710237193,0.4999175282797135,0.09999918577232571,0.14839698293756287,0.22159932537708274,0.669663514024893,-0.4312613550212384,0.03253526823592458,2.1349908274719835,0.026874242761218747,mu022_gru,e2e,3,0.19434829714965896
2081,1.0843738658143058,0.0930160837496754,0.19302312971513907,0.4818908691769079,0.4816345698585384,-0.5098589095915775,0.1824349481784793,0.1344109420933241,0.018492674805388992,0.027527835169294315,-0.19367596560732706,6.243443126068348,1.1022924513360572,0.5156174915905815,0.08608775139558725,0.6787593244415717,0.4670618453327712,0.49248692840345293,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.08013187057969162,0.6151049393762192,12.472849591542527,7.672111391854467,17.194174757281555,11.3871914162142,0.08869590999394097,0.49872825529649484,0.10003368006821091,0.11844048425206388,0.19310346461408456,0.6133524558389777,-0.4858190489793308,0.027410549807682608,1.5202409689067173,0.025424400502388478,mu020_gru,e2e,3,0.19434829714965896
2081,1.0892650222597835,0.0933263564214668,0.233520403295895,0.3996496884394828,0.41315267426892494,-0.49267538746985895,0.18942768158309178,0.15845563228857762,0.022411675156525795,0.032490127881699964,0.19034968065514157,6.687146133175024,1.091256896874253,0.5079288803459875,0.08782596331854853,0.902837802849452,0.5645875354353518,0.5458906265729369,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.08044214325148302,0.6358196388594001,12.472849591542527,7.930482722842185,18.067961165048544,11.495119280112357,0.087764298494774,0.5091630553237199,0.10911151619986725,0.11967672285030773,0.23339658872875269,0.5127612340101202,-0.46202709040762835,0.03236944937383754,1.5433374375874425,0.02635036642884092,mu018_rnn,e2e,3,0.19434829714965896
2081,0.9736472070558846,0.08581502822959419,0.223422387799534,0.3840932373643407,0.3834477581180264,-0.39009569549315304,0.21998455563860592,0.1566059284560637,0.020983735731311293,0.03274664409403607,-0.2376669799347884,6.636410828343789,1.0893134992131244,0.5103315713599231,0.07742021696113224,0.94413836561464,0.6744960228145793,0.5913307484112162,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.07293081505961041,0.6867386629767187,12.472849591542527,8.565588052005626,22.92233009708738,15.193680243739216,0.07191956153909149,0.44088077285981886,0.09632126622305916,0.11404919438129313,0.22351134227398667,0.5102613282214928,-0.37075047777916537,0.03264363767874183,1.4396824407441344,0.028234166151698936,mu028_rnn,e2e,3,0.19434829714965896
2081,0.3896277922550442,0.04064926642351607,0.17244968705931543,0.2357166725941024,0.2384702259002128,-0.4607769707014867,0.08821896276984426,0.12009714134004196,0.01704046215767799,0.02460141940174701,-0.09107308704542197,7.472198027280962,1.0571374323509166,0.5036040365209035,0.0346711094910527,0.632509039101398,0.5081244946278989,0.16389685495006515,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.02776505325353229,0.5137042458366397,12.472849591542527,6.407355792857193,14.563106796116505,11.003029142701187,0.0915769265749421,0.4986472998785348,0.09999157168810517,0.060833365465226885,0.17250625634995764,0.35264440115039236,-0.4374764433379439,0.02453981519957384,0.6285185420962576,0.020184099041710812,mu024_lstm,e2e,3,0.19434829714965896
2081,0.4207433597586623,0.043443592347077065,0.20193159194385382,0.21514014686298497,0.23084038943534765,-0.4702662066758553,0.09238085095283453,0.13494903404951236,0.018320792604776592,0.026756187221632144,0.37512112143475607,8.006747029797525,1.05632470655817,0.48582412301777994,0.03638911627254691,0.8346942673542308,0.6453685579207101,0.2502500714095477,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.030559379177093282,0.7189494004335968,12.472849591542527,8.967347735537933,13.650485436893204,10.673443963281494,0.09421337185573657,0.5000020893213643,0.10007211846468984,0.07190008153848781,0.2018965290386989,0.35612341569629574,-0.4213027760661341,0.026583966482610466,0.7742398423060282,0.02845648919141075,mu026_rnn,e2e,3,0.19434829714965896
2081,0.4493825604372559,0.045968390632800116,0.2237478069771933,0.20544733489828435,0.20256128913232005,-0.5040597851974601,0.09119630643573855,0.1580984069105254,0.021880406399229894,0.03299160434726823,-0.18985894556654195,5.610118925635437,1.0561698901155367,0.5146564151850072,0.04305549003441261,0.8504678510485002,0.5457072295624356,0.24947356787301656,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.03308417746281633,0.6928529677239958,12.472849591542527,8.641850855475269,27.42718446601942,13.477448762912962,0.07628759913564795,0.488119211684909,0.1001618249501138,0.0734852431269053,0.22354965849876957,0.3287199972497823,-0.48631003334750555,0.03285013782141101,0.7960236973459596,0.027516852494105182,mu016_gru,e2e,3,0.19434829714965896
2081,0.5665609378949308,0.055862254376618736,0.28078593417086917,0.19894961811949022,0.21021427634247555,-0.47622906966364054,0.1173012273611817,0.18813186688885308,0.025660896993107994,0.037838884963175015,0.6361372868238084,11.88792487023596,1.0612812388587205,0.4987986544930322,0.05789978507932042,1.1236000232578103,0.6048313059608543,0.3470280381371401,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.042978041206634954,0.6139727430749712,12.472849591542527,7.6579896776808996,16.233009708737864,11.631258762772305,0.08676533844993782,0.49931243101168044,0.10205818005912591,0.08046232312831703,0.28056873552014316,0.28678292675464656,-0.4325150267558793,0.03778036546380913,0.8947249205045857,0.02460006875169829,mu026_gru,e2e,3,0.19434829714965896
2081,0.2891419568454052,0.031233321656728208,0.19862565919871145,0.1572471642522349,0.1613914247206406,-0.5336764474826368,0.05852482680106356,0.13759718471067464,0.018793254978517686,0.02827433945885831,0.00163135047825883,7.043397365725025,1.045950056224756,0.4944738106679481,0.026445523659466317,0.7581290271203449,0.5502715083325054,0.1329364672661919,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.018349108486744425,0.6227287970018656,12.472849591542527,7.767202621326488,17.25242718446602,12.379050492418909,0.08238961933839717,0.48607021296089675,0.09996424579094731,0.055546071789850604,0.19861532029179416,0.27966660229556073,-0.5130040196748974,0.028144907668778894,0.562691235179996,0.024312750133122396,mu018_gru,e2e,3,0.19434829714965896
2081,0.16164717375895732,0.01831046255743174,0.17783476001071363,0.10296334955173346,0.10209612652030393,-0.45146600070968057,0.04055778846834239,0.12592956128632576,0.0183125753836446,0.025970606926723813,-0.15987760495071957,7.623145399419197,1.034173206757119,0.5069678039404133,0.012416021577660153,0.680027012073907,0.5523069413146768,0.016923845402057734,0.012884213169983783,0.06629444846672479,-0.4560262048486341,0.005426249387447957,0.5394224988689047,12.472849591542527,6.728135694685867,14.446601941747574,11.132590935223952,0.09049578378058377,0.49859183701470194,0.09999394143942503,0.03905769479346377,0.17791561166986342,0.2195293286906066,-0.43070133776422037,0.025910746893159763,0.3721742958886791,0.02074723223603203,mu028_lstm,e2e,3,0.19434829714965896
